,ID,IdSubject,PersonNumber,Text,MeetingCouncilAbbreviation,MeetingDate,IdSession,SpeakerFunction,CouncilId,Start,End,Function,LanguageOfText
43,91034,14334,453,"Je vous souhaite la bienvenue pour ce premier jour de la session d'hiver 2008. Nous passons immédiatement au premier objet à l'ordre du jour.
Notre collègue Monsieur Hugo Fasel a quitté notre conseil et repris la direction de Caritas Suisse, comme vous avez pu l'entendre le dernier jour de la session d'automne. Il s'agit donc maintenant de constater la validité de l'élection de son successeur.
",N,20081201,4806,Mit-M,1.0,2008-12-01T14:30:13,2008-12-01T14:31:07,P-M,FR
42,91033,14334,318,"Das Büro hat festgestellt, dass die Wahl von Frau Marie-Thérèse Weber-Gobet, geboren 1957, Bürgerin von Bösingen und Hemberg, wohnhaft in Schmitten, gültig zustande gekommen ist. Frau Weber-Gobet ersetzt unseren Kollegen Hugo Fasel. Frau Marie-Thérèse Weber-Gobet ist erster Ersatz auf der Liste ""Mitte links - Christlich-soziale Partei (CSP)"" im Kanton Freiburg. Sie ist Seminarleiterin, Journalistin und Mitglied des Grossen Rates des Kantons Freiburg. Der Staatsrat des Kantons Freiburg hat sie mit Beschluss vom 14. Oktober 2008 als gewählt erklärt. Dieser Beschluss ist im Amtsblatt des Kantons Freiburg vom 17. Oktober 2008 veröffentlicht worden. Wir haben im Büro festgestellt, dass bei Frau Weber-Gobet keine Unvereinbarkeit mit dem Nationalratsmandat besteht.
Deshalb beantragt Ihnen das Büro, die Wahl von Frau Marie-Thérèse Weber-Gobet formell festzustellen.
",N,20081201,4806,Mit-M,1.0,2008-12-01T14:31:07,2008-12-01T15:18:06,B,DE
41,91032,14334,453,"Le Bureau propose de constater l'élection de Madame Marie-Thérèse Weber-Gobet. Il n'y a pas d'autre proposition. - Ainsi décidé.
Nous procédons à la cérémonie de la prestation de serment. Je prie Madame Weber-Gobet d'avancer dans l'hémicycle et les membres du conseil ainsi que le public sur les tribunes de se lever.

Lanz Christoph, Generalsekretär der Bundesversammlung, verliest die Eidesformel: 
Lanz Christoph, secrétaire général de l'Assemblée fédérale, donne lecture de la formule du serment: 
Je jure devant Dieu tout-puissant d'observer la Constitution et les lois et de remplir en conscience les devoirs de ma charge.

Weber-Gobet Marie-Thérèse wird vereidigt 
Weber-Gobet Marie-Thérèse prête serment 

Le président (Bugnon André, président): Madame la conseillère nationale Weber-Gobet, le conseil prend acte de votre serment. Je vous souhaite la bienvenue dans le conseil et beaucoup de succès dans votre travail. (Applaudissements)
",N,20081201,4806,Mit-M,1.0,2008-12-01T14:32:25,2008-12-01T14:34:20,P-M,FR
1,90992,14330,453,"Il est de tradition que le président ou la présidente qui va terminer son mandat dans les minutes qui suivent adresse quelques propos de remerciements et de réflexion sur l'année qu'il a vécue. Je ne faillirai pas à cette coutume et c'est avec plaisir que je m'adresse à vous.
Si je devais donner un titre aux propos qui vont suivre, je les intitulerais ""Description d'une année méli-mélo"".
Mon Larousse de 1996 donne la définition suivante du méli-mélo: ""Nom masculin, familier: mélange confus, désordonné.""
Durant 365 jours, soit du 3 décembre de l'année dernière jusqu'à aujourd'hui, j'ai traversé des moments intéressants et d'autres insignifiants, des moments agréables et d'autres pénibles, des moments de bonheur et d'autres de tristesse. J'ai dû souvent composer avec plusieurs sentiments en même temps.
Pour ne pas prendre trop de votre précieux temps, je ne vais pas entrer dans le détail des situations contrastées que j'ai vécues et que vous avez vécues avec moi, pour certaines d'entre elles. Je me contenterai de relever quelques événements particuliers qui se sont passés depuis que vous  m'avez fait l'honneur de me confier cette charge présidentielle, ce dont je tiens encore à vous remercier.
Après l'élection du 3 décembre 2007, il y a eu la magnifique réception du 5 décembre à Saint-Prex où ma famille a été entourée de toute une population heureuse de pouvoir vivre ce moment d'amitié et de fraternité. Il y a eu ensuite les journées des 12 et 13 décembre, avec les concerts de tensions liées au renouvellement du Conseil fédéral pour la nouvelle législature. Il y a eu dès mi-décembre l'aggravation de la maladie de ma fille et son décès fin février 2008, juste avant la reprise de nos travaux début mars. Il y a eu encore le drame de la Kander, l'affaire de la démission du chef de l'armée, la maladie de Monsieur le conseiller fédéral Hans-Rudolf Merz et celle de Monsieur le conseiller fédéral Samuel Schmid, ce dernier ayant ensuite démissionné du gouvernement.
A côté de ces moments difficiles, votre président a également partagé des moments de bonheur grâce aux excellentes relations qu'il a entretenues avec l'ensemble des collaboratrices et collaborateurs des Services du Parlement. Je tiens ici à les remercier pour la qualité de leur travail. C'est également au cours de cette année exceptionnelle dans tous les sens du terme que l'équipe des proches collaborateurs du président du Conseil national a été entièrement renouvelée.
Sur le plan des relations diplomatiques, l'occasion m'a été donnée de rencontrer une bonne cinquantaine de représentants de divers pays, des ambassadeurs pour la plupart, mais aussi des présidents de parlements, des ministres, souvent ceux des affaires étrangères, des premiers ministres ainsi que plusieurs chefs d'Etat. J'ai pu ainsi mesurer combien les relations diplomatiques étaient importantes pour entretenir des rapports de qualité avec les divers pays composant cette planète, que ce soit dans le domaine politique ou économique. En discutant avec les représentants de notre gouvernement, dont le président de la Confédération, j'ai pu vérifier le rôle important que les parlementaires ou leurs représentants peuvent jouer dans le domaine des relations internationales. Cette activité diplomatique doit bien sûr se faire en collaboration et en coordination, en bonne intelligence avec les membres du Conseil fédéral concernés.
Ich möchte diesen Präsidentensessel nicht verlassen, ohne Ihnen das Lob über unsere demokratischen Einrichtungen weiterzuleiten, das ich von meinen ausländischen Gesprächspartnern immer wieder gehört habe. Viele Länder erwarten von uns, dass wir ihnen bei der Umsetzung der Demokratie und in ihrer wirtschaftlichen Entwicklung mit Rat und Tat zur Seite stehen. 
Infine, dal mio scanno, mentre dirigevo le nostre sedute, ho avuto la possibilità di osservarvi con attenzione, signore e signori parlamentari. Ho così potuto misurare la vostra volontà di cercare la migliore soluzione per il nostro Paese e i suoi abitanti, a prescindere dalle nostre lingue e dalle nostre mentalità, dalle nostre idee e dai nostri punti di vista differenti. Questo stato d'animo che permette di trovare la migliore formula, il miglior progetto e la migliore legge possibile grazie alle nostre istituzioni, io l'ho percepito attraverso le vostre dichiarazioni, anche quando queste divergevano totalmente le une dalle altre.
Ho amato questo spirito svizzero alla ricerca del miglior consenso. Pensando al documentario di Jean-Stéphane Bron sulla genesi della legge sull'ingegneria genetica, si può dire che ci sarà ancora molto ""Mais im Bundeshuus"" a causa delle alchimie consensuali elvetiche.
Merci de m'avoir fait confiance et merci de votre attention. (Standing ovation)
",N,20081201,4806,Mit-M,1.0,2008-12-01T14:34:20,2008-12-01T14:40:19,P-M,FR
40,91031,14333,453,"1. Wahl der Präsidentin des Nationalrates für 2008/09 
1. Election de la présidente du Conseil national pour 2008/09

Le président (Bugnon André, président): Pour la présidence du conseil pour 2008/09, le groupe PDC/PEV/PVL, soutenu par les autres groupes, vous propose Madame Chiara Simoneschi-Cortesi, première vice-présidente.

",N,20081201,4806,Mit-M,1.0,2008-12-01T14:40:19,2008-12-01T14:41:20,P-M,
39,91030,14333,453,"Ergebnis der Wahl - Résultat du scrutin
Ausgeteilte Wahlzettel - Bulletins délivrés ... 180
eingelangt - rentrés ... 180
leer - blancs ... 13
ungültig - nuls ... 1
gültig - valables ... 166
absolutes Mehr - Majorité absolue ... 84

Es wird gewählt - Est élue
Simoneschi-Cortesi Chiara ... mit 134 Stimmen

Ferner haben Stimmen erhalten - Ont en outre obtenu des voix
Verschiedene - Divers ... 32

Le président (Bugnon André, président): Je félicite cordialement Madame Chiara Simoneschi-Cortesi de son élection. Je la prie de prendre place dans le fauteuil présidentiel et lui souhaite autant de satisfaction dans sa fonction que j'en ai eu moi-même. (Standing ovation)
",N,20081201,4806,Mit-M,1.0,2008-12-01T15:05:25,2008-12-01T15:07:32,P-M,FR
16,91007,14331,1345,"Es ist ein eigenartiges Gefühl, vor diesem leeren Saal zu sprechen, aber wir bringen das hinter uns.
Unser Rat hat mit dem Voranschlag 2009 insgesamt fünf Bundesbeschlüsse zu verabschieden sowie den Finanzplan 2010-2012 zur Kenntnis zu nehmen. Der Nachtrag II zum Voranschlag 2008 wird zusammen mit der Botschaft zum Massnahmenpaket zur Stärkung des schweizerischen Finanzsystems behandelt. Die Bundesbeschlüsse zum Voranschlag finden Sie in Band 1 sowie in Band 4. Der Bundesbeschluss über den Voranschlag für das Jahr 2009 ist in Band 1 enthalten; er ist auch dem Zahlenteil der Fahne angeheftet und enthält die Ergebnisse der Beratungen. Die vier Bundesbeschlüsse zu den Sonderrechnungen für das Jahr 2009 finden Sie in Band 4. Da von der Finanzkommission keine Änderungen beantragt werden, gibt es zu diesen Bundesbeschlüssen auch keine Fahne. Wir verweisen deshalb auf die Botschaft.
Die Budgetberatungen in der Kommission sind von der sich verschlechternden Wirtschaftslage gezeichnet gewesen. Der Bundesrat hat die Budgetbotschaft am 20. August 2008 verabschiedet und ist damals von einem Wachstum des realen Bruttoinlandproduktes von 1,3 Prozent und des nominellen Bruttoinlandproduktes von 3,6 Prozent ausgegangen. Bereits in der Eintretensdebatte, an der Sitzung vom 4. und 5. September 2008, hat die Finanzkommission die möglichen Auswirkungen der Wirtschaftslage auf die Bundeseinnahmen diskutiert und erörtert, was diese für den Voranschlag bedeuten könnten. Der Kommission war klar, dass die Annahmen zumindest teilweise überholt sein dürften. Sie hat aber einen Rückweisungsantrag abgelehnt, den Sie auf  der Fahne auf Seite A1 finden, und zwar mit 14 zu 8 Stimmen.
Am 12. November 2008, dem ersten Sitzungstag der Detailberatung, hat der Bundesrat im Rahmen einer Nachmeldung diverse Aufstockungen in der Gesamthöhe von 341 Millionen Franken beantragt. Er will damit dem wirtschaftlichen Abschwung entgegenwirken. Die Finanzkommission ist dem Bundesrat bei dieser Nachmeldung bis auf eine Ausnahme gefolgt. Sie hat insbesondere der Aufhebung der Kreditsperre zugestimmt. Die Aufhebung der Kreditsperre erhöht die Ausgaben des Bundes um 205 Millionen Franken. Die Umsetzung der Kreditsperre erfolgte bei einzelnen Departementen durch die Sperrung von 1 Prozent des Kreditbetrags auf den einzelnen Konti. Diese sind auf der Fahne nicht aufgeführt. Im Zahlenteil der Botschaft sind die Beträge ohne Kreditsperre massgebend. Die Kommission stimmte dieser Aufhebung mit 17 zu 6 Stimmen bei 2 Enthaltungen zu. Andere Departemente setzten den Einsparungsbetrag durch gezielte Kürzungen um. Die entsprechende Aufhebung ist auf der Fahne als ""Aufhebung gezielte Kürzung Kreditsperre"" aufgeführt. Die Kommission stimmte dieser Aufhebung mit 16 zu 8 Stimmen bei 1 Enthaltung zu. Eine Minderheit der Kommission beantragt die Beibehaltung der Kreditsperre. Sie finden diesen Antrag auf Seite A1 der Fahne. Wenn Sie der Kommissionsmehrheit folgen, so sind diese Aufstockungen genehmigt.
Nun noch zur Nachmeldung, bei der die Finanzkommission dem Antrag des Bundesrates nicht gefolgt ist: Bei der Aufstockung für die Förderung von gemeinnützigen Bauträgern beantragt die Kommissionsmehrheit lediglich eine Aufstockung um 30 Millionen Franken, eine Minderheit folgt dem Bundesrat, der eine Aufstockung um 50 Millionen beantragt.
Der Bundesrat legt dem Parlament unter Einbezug der Nachmeldung bei Ausgaben von 58,898 Milliarden und Einnahmen von 59,967 Milliarden einen Voranschlag mit einem Überschuss von 1,069 Milliarden Franken vor. Die veranschlagten Gesamtausgaben liegen um 769 Millionen Franken unter den höchstzulässigen Ausgaben, womit im Voranschlagsjahr 2009 die Vorgaben der Schuldenbremse erfüllt sind. Die Einnahmen wachsen im Vergleich zum Vorjahr um 3,4 Prozent, d. h. um rund 2 Milliarden Franken. Diese Einnahmen dürften die grosse Unbekannte beim Vollzug des Voranschlages 2009 sein.
Gemäss den Beschlüssen der Finanzkommission unseres Rates erhöhen sich die Aufwände gegenüber dem Entwurf des Bundesrates vom 20. August 2008 um 136 Millionen Franken und die Investitionen um 123 Millionen Franken. Im Ergebnis änderte die Finanzkommission unseres Rates sehr wenig gegenüber dem bundesrätlichen Voranschlagsentwurf, was sich heute in der Vielzahl von Minderheitsanträgen äussert. Die Mehrheit stockt bei Heimatschutz und Denkmalpflege um rund 9,1 Millionen Franken sowie bei den Beiträgen ans VBS für die Abgeltung der Kantone für den Botschaftsschutz um 12 Millionen Franken auf. Die Erhöhung der Anzahl Stellen bei der Elcom wird durch eine Erhöhung der Gebühreneinnahmen um 875 000 Franken finanziert. 
Die Anträge der Finanzkommission finden Sie auf der Fahne. Auf die einzelnen Anträge gehen wir bei der Detailberatung ein. Ich kann Ihnen nur sagen, dass die Finanzkommission mit ganz klaren Abstimmungsergebnissen Beschluss gefasst hat: 
- Bundesbeschluss I über den Voranschlag 2009: Die Finanzkommission stimmte mit 17 zu 5 Stimmen bei 3 Enthaltungen zu. 
- Bundesbeschluss II über die Entnahmen aus dem Fonds für die Eisenbahn-Grossprojekte für das Jahr 2009: Die Finanzkommission stimmte mit 17 zu 5 Stimmen bei 3 Enthaltungen zu.
- Bundesbeschluss III über die Entnahmen aus dem Infrastrukturfonds für das Jahr 2009: Die Finanzkommission stimmte mit 22 zu 1 Stimmen bei 1 Enthaltung zu. 
- Bundesbeschluss IV über den Voranschlag 2009 des Bereichs der Eidgenössischen Technischen Hochschulen (ETH-Bereich): Die Zustimmung der Finanzkommission erfolgte mit 24 zu 0 Stimmen bei 1 Enthaltung. 
- Bundesbeschluss V zum Voranschlag der Eidgenössischen Alkoholverwaltung für das Jahr 2009: Die Zustimmung erfolgte mit 24 zu 0 Stimmen bei 1 Enthaltung.
Ich ersuche Sie, den Anträgen der Mehrheit der Finanzkommission unseres Rates zuzustimmen.
",N,20081201,4806,Mit-M,1.0,2008-12-01T16:48:02,2008-12-01T16:56:50,*,DE
15,91006,14331,453,"Le président (Bugnon André, V, VD): Nous félicitons Monsieur Müller qui a son anniversaire aujourd'hui. (Applaudissements)
",N,20081201,4806,Mit-M,1.0,2008-12-01T16:56:50,2008-12-01T16:57:06,Mit-M,FR
14,91005,14331,3830,"Le Parlement doit se prononcer sur cinq arrêtés fédéraux et prendre acte du plan financier 2010-2012. Le supplément II au budget 2008 sera quant à lui traité en même temps que le message concernant un train de mesures destinées à renforcer le système financier suisse.
Les arrêtés fédéraux concernant le budget 2009 se trouvent dans les tomes 1 et 4 du message. Il s'agit des arrêtés suivants: il y a d'abord l'arrêté fédéral I concernant le budget pour l'année 2009; il figure également dans le dépliant où il prend en compte les résultats des délibérations de la commission. Quant aux quatre arrêtés fédéraux concernant les comptes spéciaux, ils se trouvent dans le tome 4. Dans la mesure où la Commission des finances n'a pas proposé de modifications, il n'y a pas de dépliant à leur sujet. Dès lors, nous vous renvoyons au message.
Les délibérations concernant le budget ont été marquées par la détérioration de la situation économique. En effet, le Conseil fédéral a adopté le message concernant le budget 2009 le 20 août dernier. Il tablait sur une croissance du produit intérieur brut en termes réels de 1,3 pour cent et en termes nominaux de 3,6 pour cent, alors que la situation au cours des derniers mois indique plutôt une croissance nulle ou même négative pour l'an prochain.
En conséquence, lors du débat d'entrée en matière des 4 et 5 septembre derniers, la Commission des finances a évoqué les effets possibles de la péjoration de la situation économique sur le budget et, en particulier, sur les revenus de la Confédération. Si pour le Conseil fédéral, au début septembre encore, il n'y avait pas de raison de conduire une politique financière expansive, pour la commission il était clair que les hypothèses de départ étaient, du moins partiellement, à revoir.
Toutefois, la proposition de renvoi au Conseil fédéral (minorité Schwander), qui demande de présenter un budget 2009 avec une croissance des dépenses de 2 pour cent et non de 3 pour cent, et la proposition de remanier les recettes planifiées en calculant avec une croissance économique plus basse que prévue (minorité Schwander), ont été rejetées en commission par 14 voix contre 8. Présenter un budget avec une croissance des dépenses de 2 pour cent signifierait couper 600 millions de francs prévus pour les dépenses non liées.
Le 12 novembre dernier, lors de la première journée de la séance de la commission consacrée à la discussion par article, le Conseil fédéral lui a soumis, par le biais d'une annonce tardive, une proposition d'augmentation globale du budget de l'ordre de 341 millions de francs. L'objectif du Conseil fédéral est de contrer le ralentissement économique par des mesures ciblées qui peuvent immédiatement être mises en oeuvre. Ce sont des projets mûrs, qui ne nécessitent plus de processus de validation, mais qui, selon le Conseil fédéral, ne doivent pas dépasser la marge prévue dans le cadre du frein à l'endettement. La commission a suivi l'ensemble des propositions du Conseil fédéral, sauf celle relative à la position ""Mesures encouragement, maîtres d'ouvrage d'utilité publique"". Certains estiment que ces mesures ne sont pas suffisantes face à la situation conjoncturelle - on le verra lors de la discussion par article.
La mesure la plus importante, contenue dans l'annonce tardive, porte sur la suppression du blocage des crédits, qui a pour effet d'augmenter le budget de la Confédération de 205 millions de francs. La minorité de la commission a  proposé le maintien du blocage des crédits. Cela figure dans le dépliant, nous y reviendrons.
Si vous suivez la majorité de la commission, les augmentations de budget proposées seront adoptées. Il y a une exception à noter concernant l'augmentation de la position ""Mesures encouragement, maîtres d'ouvrage d'utilité publique"": la majorité de la commission propose une augmentation de 30 millions de francs, alors que la minorité de la commission suit le Conseil fédéral qui propose une augmentation de 50 millions de francs.
S'agissant des chiffres d'ensemble: le Conseil fédéral soumet au Parlement, après prise en compte de l'annonce tardive, un budget qui prévoit des dépenses pour 58,898 milliards de francs, et des recettes pour 59,967 milliards, soit un excédent de 1,069 milliard de francs. Les dépenses sont inférieures de 769 millions au niveau maximum admis. Par conséquent, le budget respecte les contraintes liées au frein à l'endettement. Les revenus progressent de 2 milliards de francs, soit de 3,4 pour cent en comparaison du budget 2008. Les recettes représentent bien sûr une grande inconnue par les temps qui courent.
J'en viens aux décisions de la commission de notre conseil. Après prise en compte des décisions de la commission et en comparaison du projet de budget présenté par le Conseil fédéral au mois d'août 2008, les dépenses augmentent de 136 millions de francs et les investissements de 123 millions. Les décisions de la majorité n'ont par conséquent que très peu modifié le projet du Conseil fédéral.
La majorité a augmenté les dépenses dans le domaine de la protection du patrimoine et des sites de 9,8 millions de francs. Concernant l'indemnisation des cantons pour la protection des ambassades, elle a augmenté la contribution de la Confédération de 12 millions de francs. L'Elcom a vu sa dotation en postes augmentée de 5 unités, postes qui seront financés par une augmentation des redevances de 875 000 francs.
Contrairement au Conseil fédéral, qui prévoit une augmentation de 50 millions de francs du montant inscrit à la position 725.A4200.0102, ""Mesures encouragement, maîtres d'ouvrage d'utilité publique"", la majorité de la commission propose une augmentation de seulement 30 millions de francs.
Vous trouverez les propositions de la Commission des finances dans le dépliant. Nous examinerons les propositions individuelles lors de la discussion par article.
Le résultat des votes en commission a déjà été donné par le rapporteur de langue allemande, Monsieur Müller Thomas. Je vous renvoie à ce qu'il a dit ainsi qu'aux propositions figurant dans le dépliant.
La commission vous propose aussi de prendre acte du plan financier 2010-2012.
",N,20081201,4806,Mit-F,1.0,2008-12-01T16:57:06,2008-12-01T17:05:04,*,FR
13,91004,14331,1159,"Die SVP-Fraktion stellt Ihnen zwei Rückweisungsanträge. Der erste lautet wie folgt: ""Der Voranschlag ist an den Bundesrat zurückzuweisen mit dem Auftrag, ihn derart zu überarbeiten, dass die ordentlichen Ausgaben um maximal 2 Prozent"" - statt 3 Prozent bzw. 3,6 Prozent mit den Nachmeldungen - ""wachsen."" Der zweite Rückweisungsantrag lautet: ""Die geplanten Einnahmen sind zu überarbeiten, und es ist mit einem tieferen Wirtschaftswachstum zu rechnen als geplant.""
Zuerst zu den Einnahmen: Das Budget geht bekanntlich im Sommer von der Verantwortung des Bundesrates in die Hoheit des Parlamentes über. Wir haben die zwei Rückweisungsanträge bereits zu diesem Zeitpunkt gestellt. Wir haben also rechtzeitig darauf hingewiesen, dass das für 2009 erwartete nominelle Wirtschaftswachstum wesentlich unter 3,6 Prozent - real 1,3 Prozent - liegt. Begründet haben wir es mit den massiv tieferen Auftragseingängen aus den Märkten USA, China, Indien und Japan, die sich bereits im Sommer abzeichneten. Diese Tendenzen waren also bereits im Sommer erkennbar und nicht erst beim wuchtigen Ausbruch der Finanzkrise. Anfang November 2008 schrieb der Bundesrat selbst, dass die Entwicklungen in den letzten Monaten auf ein BIP-Wachstum im Jahr 2009 hindeuten, das gegen null tendieren könnte. Dabei rechnet der Bundesrat mit Einnahmenausfällen von 1,1 Milliarden Franken. Die SVP ist der Meinung, dass diese Korrekturen heute und jetzt vorzunehmen sind, bevor wir über den Voranschlag 2009 abstimmen, dies umso mehr, als bei diesem vom Bundesrat selbst entworfenen Szenario die erwarteten Mindererträge bei der Verrechnungssteuer noch nicht berücksichtigt sind.
Ein Voranschlag hat reale Einnahmenerwartungen abzubilden und nicht ein unrealistisches Wunschkonzert zu sein. Es nützt auch nichts, dem Volk etwas vorzugaukeln, wenn alle die Gürtel enger schnallen müssen. Wenn nun die Einnahmen massiv zurückgehen, dann muss auch das Ausgabenwachstum begrenzt werden. Mit Stolz weist der Bundesrat in der Medienmitteilung vom 26. Juli 2008 noch darauf hin, dass das budgetierte Ausgabenwachstum unter dem angenommenen Einnahmenwachstum liegt. Innert kürzester Zeit soll diese wichtige und bewährte Faustregel über Bord geworfen werden. Höchstens 0 Prozent Wirtschaftswachstum und ein Ausgabenwachstum - inklusive der Nachträge - von 3,6 Prozent, so lautet die Devise. Wohin führt diese Finanzpolitik? Haben wir in den letzten Jahren nicht mit allen Mitteln - mit Entlastungsprogrammen, Schuldenbremse, Kreditsperre und Budgetdisziplin - versucht, den bodenlosen Finanzhaushalt der Neunzigerjahre zu korrigieren und die Bundesfinanzen zu stabilisieren? Halten wir uns an die bewährten Massnahmen und Regeln, bevor die Morgenröte wieder zur Abenddämmerung wird!
Stimmen Sie unseren zwei Minderheitsanträgen auf Rückweisung bzw. Überarbeitung der Einnahmen zu!
",N,20081201,4806,Mit-M,1.0,2008-12-01T17:06:35,2008-12-01T17:11:06,Mit-M,DE
