,ID,IdSubject,PersonNumber,Text,MeetingCouncilAbbreviation,MeetingDate,IdSession,SpeakerFunction,CouncilId,Start,End,Function,LanguageOfText
3,218502,40857,1295,"Das Büro hat festgestellt, dass die Wahl von Herrn Heinz Siegenthaler, geboren am 11. Oktober 1955, Bürger von Eggiwil/BE, wohnhaft in Rüti bei Büren, gültig zustande gekommen ist. Herr Heinz Siegenthaler ersetzt unseren zurückgetretenen Kollegen Urs Gasche.
Herr Heinz Siegenthaler ist erster Ersatz auf der Liste 7, ""Bürgerlich-Demokratische Partei Kanton Bern"". Er ist Meisterlandwirt und war schon von November 2014 bis November 2015 Mitglied des Nationalrates. Der Regierungsrat des Kantons Bern hat ihn mit Beschluss vom 16. August 2017 als gewählt erklärt. Dieser Beschluss ist im Amtsblatt des Kantons Bern vom 23. August 2017 (Nr. 34) veröffentlicht worden.
Das Büro beantragt, die Wahl von Herrn Heinz Siegenthaler formell festzustellen. Das Büro hat die Angaben von Herrn Siegenthaler geprüft. Aufgrund der Angaben von Herrn Siegenthaler hat das Büro keine Mandate festgestellt, die nach Artikel 144 der Bundesverfassung und Artikel 14 des Parlamentsgesetzes mit einem parlamentarischen Mandat unvereinbar wären.
",N,20170911,5010,Mit-F,1.0,2017-09-11T14:33:09,2017-09-11T14:34:50,B,DE
10,218512,40859,1156,"Die Fälschung von Heilmitteln - einerseits Arzneimitteln, andererseits Medizinprodukten - ist eine besonders schwere Form von Kriminalität. Sie gefährdet die menschliche Gesundheit, täuscht die Patientinnen und Patienten und den Handel. Die Chancen, mit solch illegalen Aktivitäten Gewinne zu erzielen, sind um ein Vielfaches höher als das Risiko, dafür belangt zu werden; die möglichen Gewinne sind höher als die angedrohten Sanktionen. Die grenzüberschreitende Kriminalität mit Heilmitteln hat entsprechend stark zugenommen, und sie betrifft auch die Schweiz. Der Botschaft des Bundesrates können Sie entsprechende Beispiele entnehmen: In der legalen Lieferkette finden sich gefälschte Medikamente gegen Thrombose, Schizophrenie und sogar gefälschte Krebsmedikamente. Diese Beispiele zeigen: Fälschungen könnten lebensbedrohlich sein. 
Es gelangen jedes Jahr etwa 20 000 solche illegalen Arzneimittelsendungen in die Schweiz. Diese Vorlage will die Bekämpfung von Heilmittelfälschungen verstärken, den illegalen Handel eindämmen, die Gesundheitsgefahren vermindern. Das Phänomen ist global, und deshalb muss es auch international koordiniert angegangen werden. 
Der Ständerat war als Erstrat einstimmig für die Ratifizierung dieser Medicrime-Konvention, dieses Übereinkommens des Europarates über die Fälschung von Arzneimitteln und Medizinprodukten und über ähnliche die öffentliche Gesundheit gefährdende Straftaten. Bei der Vorlage handelt es sich erstens um den Bundesbeschluss zur Ratifizierung des Übereinkommens; zweitens geht es um punktuelle Anpassungen im Heilmittelgesetz, aber auch in der Strafprozessordnung; drittens geht es darum, die Rechte und Interessen der Opfer zu schützen, also um den Opferschutz. Durch gefälschte Heilmittel geschädigte Personen erhalten den Status von Opfern im Sinne des Opferhilfegesetzes.
Im Rahmen der Konvention verpflichten sich die Vertragsparteien, ihre Gesetzgebung in Bezug auf Straftaten betreffend Herstellung, Angebot und Handel von gefälschten Heilmitteln anzupassen. So soll zum einen über Swissmedic als nationale Kontaktstelle der nationale und internationale Informationsaustausch verbessert werden. Es werden die Möglichkeiten für strafrechtliche Ermittlungen auch im Heilmittelbereich erweitert. Zum andern sollen Sicherheitsmerkmale auf Arzneimittelverpackungen die Überprüfung der Echtheit der Medikamente und die Identifikation der einzelnen Schachteln ermöglichen. Sicherheitsvorrichtungen sollen erkennen lassen, ob eine Verpackung bereits geöffnet worden ist. 
Die Änderungen der Strafprozessordnung und des Heilmittelgesetzes waren wie gesagt im Ständerat, aber auch in unserer Kommission für soziale Sicherheit und Gesundheit unbestritten. Die SGK-NR ist mit 19 zu 1 Stimmen auf das Geschäft eingetreten und hat dem Bundesbeschluss ohne Diskussionen mit 19 zu 3 Stimmen bei 1 Enthaltung zugestimmt.
Im Namen der sehr grossen Mehrheit Ihrer SGK bitte ich Sie um Eintreten und Zustimmung zum Bundesbeschluss einschliesslich der geänderten Erlasse. Sie folgen damit dem Ständerat, der dem Bundesbeschluss einschliesslich der Gesetzesänderungen einstimmig zugestimmt hat.
",N,20170911,5010,Mit-F,1.0,2017-09-11T14:37:30,2017-09-11T14:41:24,*,DE
6,218507,40859,1346,"La Convention Médicrime a pour objectif de lutter contre le commerce illégal de médicaments et d'introduire une coopération internationale. La Suisse a signé cette convention en 2011. Le Conseil fédéral propose désormais de l'approuver et de la mettre en oeuvre par quelques modifications législatives. La Suisse remplit déjà les exigences posées par la convention, mais il est important de renforcer les outils juridiques à disposition. Cet été, le Conseil des Etats a adopté le projet du Conseil fédéral, par 41 voix sans opposition et 1 abstention.
La commission constate non seulement que le commerce illégal de médicaments prospère, mais aussi que les moyens juridiques actuels ne suffisent plus et qu'ils ne permettent pas de le sanctionner correctement. La nécessité de ces modifications législatives n'est pas contestée, elles semblent donc évidentes. Elles permettront de mieux combattre cette activité illégale, sans entraver le commerce légal. Le contrôle douanier sera renforcé, mais l'importation des médicaments ne sera pas rendue plus compliquée. Le seul objectif est de protéger la santé des patients grâce à une meilleure sécurité des médicaments. Les propositions du Conseil fédéral permettront de réaliser cet objectif sans causer d'inconvénients. Cette lutte sera facilitée par une coopération entre les cantons et entre les Etats. Les affaires complexes pourront être confiées au Ministère public de la Confédération. De plus, un échange de données au niveau international, par l'intermédiaire de Swissmedic, sera possible.
Pour ces raisons, la commission vous invite, par 19 voix contre 3 et 1 abstention, à suivre le Conseil des Etats en acceptant ce projet.
",N,20170911,5010,Mit-F,1.0,2017-09-11T14:41:56,2017-09-11T14:43:49,*,FR
7,218508,40859,1161,"J'aimerais tout d'abord remercier Mesdames les conseillères nationales Heim et Moret pour le rapport qu'elles ont fait au nom de la commission. Elles ont effectivement déjà dit beaucoup de choses sur cette convention et sur l'adhésion de la Suisse à celle-ci.
Nous le savons, le commerce de produits thérapeutiques contrefaits prend de l'ampleur sur le plan international. Ce commerce nécessite une action qui soit bien coordonnée, aussi sur le plan international. La Convention Médicrime, que la Suisse a signée en 2011, est la première convention internationale qui vise à lutter contre le commerce illégal de produits thérapeutiques. Nous souhaitons nous engager dans cette voie, c'est la raison pour laquelle le Conseil fédéral vous propose de l'approuver et de la mettre en oeuvre.
Je dois faire remarquer ici que la Suisse remplit déjà les exigences fixées par la convention, mais que nous profitons de cette occasion pour faire quelques modifications législatives de nature à renforcer encore la lutte contre la contrefaçon de produits thérapeutiques. Ces modifications visent notamment à clarifier la situation des intermédiaires en Suisse, à améliorer l'échange d'informations aux niveaux national et international, et à étendre les possibilités d'investigations pénales. En outre, l'apposition de dispositifs de sécurité sur les emballages de médicaments sera désormais rendue possible en Suisse. Le Conseil fédéral examine la possibilité de renforcer le contrôle de l'importation par les particuliers.
Le Conseil des Etats ainsi que votre commission ont accepté la ratification de la convention tout comme les modifications du droit suisse proposées, sans y apporter d'autres modifications.  
J'aimerais vous inviter, au nom du Conseil fédéral, à suivre votre commission.
",N,20170911,5010,VPBR-M,99.0,2017-09-11T14:43:49,2017-09-11T14:46:06,VPBR-M,FR
11,218513,40860,1071,"In der parlamentarischen Initiative Egerszegi-Obrist ""Nachbesserung der Pflegefinanzierung"" geht es darum, die Zuständigkeiten betreffend Kostenpflichtigkeit bei ausserkantonalen Pflegeheimaufenthalten klar zu regeln. Einigkeit zwischen den beiden Räten besteht bezüglich der kantonalen Zuständigkeit bei einem ausserkantonalen Pflegeheimaufenthalt für die Restfinanzierung. Zuständig bleibt der ursprüngliche Wohnsitzkanton. Der Heimaufenthalt begründet keinen neuen Wohnsitz.
Nach wie vor besteht eine Differenz bei der Frage, welcher Betrag der Restkostenfinanzierung massgebend ist, derjenige des Standortkantons des Heims oder derjenige des ursprünglichen Wohnsitzkantons der betreffenden Person. 
Der Ständerat will, dass die Restkostenfinanzierung nur dann nach den Regeln des Standortkantons des Leistungserbringers erfolgen kann, wenn der Wohnkanton in seinem Gebiet keinen Pflegeheimplatz zur Verfügung stellen kann. Es geht bei dieser Differenz folglich um eine Abwägung zwischen Patienteninteressen und Kantonsinteressen. Der Ständerat gewichtet die Kantonsinteressen stärker. Für Ihre SGK stehen die Patienteninteressen im Vordergrund. Ihre SGK beantragt daher einstimmig, an der nationalrätlichen Fassung festzuhalten. Danach gelten für die Restkostenfinanzierung die Regelungen des Standortkantons des Leistungserbringers, sofern keine anderslautenden Vereinbarungen zwischen den Kantonen bestehen.
Der Beschluss des Ständerates würde dazu führen, dass zuerst geprüft werden müsste, ob irgendwo im Kanton ein Heimplatz zur Verfügung stünde. Wenn dann in einem völlig anderen Teil des Kantons noch ein leeres Pflegeheimbett zur Verfügung stünde, weil dort möglicherweise Überkapazitäten bestehen würden, müsste der Patient oder die Patientin zwingend in dieses Pflegeheim und könnte nicht wohnortnah oder verwandtennah einen Pflegeheimplatz wählen. Das wäre eine massive Einschränkung der Wahlfreiheit und wäre sicher nicht patientenfreundlich. Es war sowohl bei der Spitalfinanzierung wie bei der Pflegefinanzierung die Absicht des Parlamentes, die Wahlfreiheit zu belassen. Der Beschluss des Ständerates würde zudem einen Bürokratieausbau zur Folge haben. Die Kantone müssten eine Art Clearingstelle schaffen, bei der sich jede Person, welche in ein Heim eintreten möchte, melden müsste. 
Die nationalrätliche Lösung hat die Wahlfreiheit der Patienten sowie die Rechtssicherheit für Patienten und Heime im Fokus. Es ist ein Kompromiss, der auch für die Kantone akzeptabel sein muss.
Im Namen der SGK, welche einstimmig, mit 24 zu 0 Stimmen, beschlossen hat, beantrage ich Ihnen, an der Fassung des Nationalrates festzuhalten.
",N,20170911,5010,Mit-F,1.0,2017-09-11T14:48:27,2017-09-11T14:51:36,*,DE
5,218506,40860,4135,"Lors de sa séance des 22 et 23 juin derniers, dans le cadre de l'élimination des divergences sur le projet ""Amender le régime de financement des soins"", la commission a décidé, à l'unanimité, de proposer de maintenir la version de notre conseil. En effet, celle-ci prévoit que le financement résiduel obéit aux règles du canton où se situe le prestataire de services pour autant qu'aucune convention intercantonale n'en dispose autrement. La commission tient à souligner l'importance que revêt le libre choix de l'établissement médicosocial, élément qui n'est pas suffisamment pris en compte dans la version du Conseil des Etats.
En conséquence,je vous invite à maintenir la version de notre conseil.
",N,20170911,5010,Mit-M,1.0,2017-09-11T14:51:47,2017-09-11T14:52:49,*,FR
12,218516,40861,4095,"Ich suche noch den französischsprachigen Kommissionssprecher, aber ich fange mal auf Deutsch an.
Wir werden uns in dieser Session intensiv mit der Medienpolitik auseinandersetzen. Am Donnerstag steht als Hauptgang die No-Billag-Initiative auf der Speisekarte. Heute werden wir als Einstieg über einige Kommissionsvorstösse diskutieren. Den Auftakt macht eine Motion, welche die Service-public-Angebote ausserhalb der SRG stärken will.
Worum genau geht es bei dieser Motion mit dem etwas sperrigen Titel? Der mediale Service public in der Schweiz steht bekanntlich auf zwei Beinen: Für den nationalen Service public in den vier Landessprachen ist die SRG zuständig, ein privater Verein, der einen Leistungsauftrag des Bundesrates umsetzt. Neben dem nationalen Service public gibt es auch einen regionalen Service public, der die kleinen, die lokalen und regionalen Räume in den verschiedenen Sprachgebieten der Schweiz bedient. Dieser Auftrag ist auf 21 private lokale Komplementärradiosender und 13 Fernsehsender mit Leistungsauftrag verteilt, die dafür einen Teil der Radio- und Fernsehgebühren erhalten. Mit der Revision des Bundesgesetzes über Radio und Fernsehen vor einigen Jahren haben wir ihren Anteil am Gebührensplitting erhöht. Heute erhalten die Privaten 5 Prozent der gesamten Gebühreneinnahmen, ab 2019 werden es 6 Prozent sein.
Diese Erhöhung des Gebührenanteils war ein wichtiger Entscheid zur Stärkung der regionalen und privaten Service-public-Sender in diesem Land. Doch es wird weitere Massnahmen brauchen, um die Qualität und die Wirtschaftlichkeit sicherzustellen. Der kleinräumig strukturierte regionale Radio- und Fernsehmarkt führt nämlich zu sehr hohen Gestehungskosten und einer geringen Rentabilität der Angebote. Eine Analyse der wirtschaftlichen Situation der Regionalfernsehveranstalter hat aufgezeigt, dass insbesondere die privaten Regionalfernsehveranstalter in Schwierigkeiten stecken. Die Erträge aus Werbung und Sponsoring stagnieren seit 2011. 2014 betrugen sie insgesamt noch rund 40 Millionen Franken, im gleichen Jahr waren fünf von 13 Veranstaltern unterfinanziert oder sogar überschuldet. Nur sechs Veranstalter verfügten über genügend Eigenkapital. Gründe dafür sind die hohen Fixkosten beim Fernsehen und die Tatsache, dass die regional ausgerichteten Veranstalter zu klein sind, um diese Fixkosten auf eine ausreichend grosse Zahl von Zuschauerinnen und Zuschauern zu verteilen. Zudem bieten die Regionalfernsehen keine Vollprogramme an, was ihre Positionierung auf dem Publikumsmarkt und damit auch im Werbemarkt erschwert. 
Wenn die wirtschaftliche Situation der privaten regionalen Service-public-Angebote nicht verbessert werden kann, dann ist das schweizerische Modell mit den zwei Beinen, dem nationalen und dem regionalen Service public, grundsätzlich infrage gestellt. Die Kommission für Verkehr und Fernmeldewesen des Nationalrates hat der Verwaltung deshalb im Oktober 2016 den Auftrag erteilt, Vorschläge für eine Verbesserung dieser Situation aufzuzeigen. In einem Bericht vom Januar 2017 wurde aufgezeigt, dass eine Verbesserung der Situation durch die Aufhebung der sogenannten Zwei-plus-zwei-Regel und eine Vergrösserung der publizistischen Versorgungsgebiete möglich ist und in organisatorischer, personeller und finanzieller Hinsicht Synergien genutzt werden können.
Genau diesen Auftrag hat nun die Kommission erteilt, indem sie diese Motion ausgearbeitet hat. Sie fordert nämlich, dass der Teufelskreis durchbrochen werde; die sinkenden Werbeeinnahmen, die sinkenden Zuschauerzahlen sollen aufgefangen werden, indem es möglich sein soll, dass sich die privaten Service-public-Angebote besser vernetzen und grössere Versorgungsgebiete bespielen. Die Kommission hat deshalb an ihrer Sitzung vom 14. Februar dieses Jahres beschlossen, einen Auftrag zur Verbesserung der Marktbedingungen auszulösen. Mit dem Abstimmungsergebnis von 12 zu 5 Stimmen bei 6 Enthaltungen wurde genau diese Motion jetzt auf den Weg gebracht.
Unterdessen hat sich der Bundesrat dazu bereiterklärt, die Zwei-plus-zwei-Regel im Rahmen der Erarbeitung eines Gesetzes über elektronische Medien aufzuheben. Der entsprechende Gesetzentwurf soll 2018 in die Vernehmlassung gehen. In diesem Punkt wird diese Motion also so oder so umgesetzt. Bedenken hat der Bundesrat bei der geforderten Vergrösserung der publizistischen Versorgungsgebiete. Wir sehen in der Kommission aber ganz klar, dass die Versorgung der kleinräumigen Strukturen über Leistungsaufträge besser umgesetzt werden kann als durch diese Einschränkung im Gesetz.
Ich bitte Sie deshalb im Namen der Kommission darum, dieser Motion hier zuzustimmen.
",N,20170911,5010,Mit-F,1.0,2017-09-11T14:54:59,2017-09-11T15:00:43,*,DE
16,218521,40861,488,"Sie haben ja gesehen, dass der Bundesrat die Motion Ihrer Kommission für Verkehr und Fernmeldewesen zur Ablehnung empfiehlt. Wir hatten, wie die Frau Kommissionssprecherin zu Recht ausgeführt hat, Ende Oktober des vergangenen Jahres im Rahmen der Service-public-Debatte den Auftrag erhalten, einen Bericht zu verfassen, um allfällige Möglichkeiten zur Stärkung der privaten lokalen Veranstalter mit Leistungsauftrag aufzuzeigen. Das Bakom hat diesen Bericht im Januar abgeliefert. Man hat sich darin, was die Aufhebung der Zwei-plus-zwei-Regel, also von Artikel 44 Absatz 3 RTVG, betrifft, offen gezeigt, hingegen ablehnend, was Artikel 39 Absatz 2 RTVG betrifft, d. h. die Vergrösserung der publizistischen Versorgungsgebiete.
Der Bundesrat ist nach wie vor dieser Meinung und beantragt deshalb aufgrund der geforderten Änderung von Artikel 39 Absatz 2 RTVG die Ablehnung der Motion. Mit der Begründung, der Text der Motion sei nicht unterteilt, hat der Nationalrat eine differenzierte Antwort in dem Sinne, wie es der Bundesrat vorschlägt, abgelehnt. Deshalb bleibt mir formal nur die Möglichkeit, die Ablehnung der ganzen Motion zu beantragen.
Die Zwei-plus-zwei-Regel, welche bestimmt, dass ein Unternehmen maximal zwei Fernseh- und zwei Radiokonzessionen erwerben darf, ist aus heutiger Sicht und im Lichte der digitalen Entwicklung tatsächlich zu starr. Es gibt auch sinnvolle Entwicklungen, die wir damit verhindern. Deshalb ist der Bundesrat bereit, diese Regel anzupassen bzw. aufzuheben. Das werden wir schon im Entwurf zum Gesetz über  elektronische Medien, den wir im nächsten Jahr unterbreiten werden, umsetzen. 
Anders ist es beim zweiten Anliegen, bei den publizistischen Versorgungsgebieten. Hier erachten wir eine Vergrösserung als kontraproduktiv. Technisch ist die Verbreitung schon lange realisiert: Über Internet sind regionale Fernsehprogramme weltweit zu empfangen. Hier braucht es aus technischen Gründen keine Vergrösserung der Versorgungsgebiete. Regionale Programme können auch in grösseren Räumen kommerzialisiert werden. Daher verspricht eine Vergrösserung der publizistischen Versorgungsgebiete kaum eine ökonomische Verbesserung der Lage der privaten Regionalfernsehstationen, ganz im Gegenteil: Vergrösserte publizistische Versorgungsgebiete bedeuten, dass grössere und auch komplexere Regionen journalistisch abgedeckt werden müssen. Das bedeutet, dass mehr Journalistinnen und Journalisten nötig sind, um die Berichterstattung über das politische, soziale oder kulturelle Geschehen in diesem geografisch grösseren Raum sicherzustellen. Das kostet primär also mal mehr Geld, ohne dass gleichzeitig Mehreinnahmen im gleichen Mass garantiert wären.
Heute erhalten 13 regionale Fernsehstationen einen Anteil an den Empfangsgebühren, um flächendeckend einen regionalen publizistischen Service public sicherzustellen. Vergrössert man nun diese publizistischen Versorgungsgebiete, gibt es auch mehr Überschneidungen, und mit den Empfangsgebühren bezahlen wir indirekt den wirtschaftlichen Konkurrenzkampf unter den Stationen, was nicht effizient ist. Senkt man aber die Anzahl der Versorgungsgebiete, in welchen die Fernsehstationen finanziell unterstützt werden, ist das aus Sicht des Bundesrates aus föderalistischen Gründen heikel. 
Es ist deshalb symptomatisch bis erhellend, dass sich der Dachverband der Schweizer Regionalfernsehen in einer jüngeren Stellungnahme vehement für die Beibehaltung der publizistischen Versorgungsgebiete in ihrer bestehenden Anzahl und in ihrer bestehenden Form ausgesprochen hat. 
Deshalb glaube ich: Der Vorschlag ist gut gemeint, aber die Nachteile überwiegen die angeblichen Vorteile klar.
",N,20170911,5010,BPR-F,99.0,2017-09-11T15:00:58,2017-09-11T15:05:55,BPR-F,DE
18,218523,40862,4196,"Die Auslandschweizer verdienen Aufmerksamkeit. Mit 19 zu 0 Stimmen bei 1 Enthaltung hat die Aussenpolitische Kommission am 3. Juli 2017 diese Kommissionsmotion angenommen. Sie verlangt vom Bundesrat, die Postverordnung und namentlich deren Artikel 43 so zu ändern, dass Auslandschweizerinnen und -schweizer zu ähnlichen Konditionen wie die Inländer Zugang zu den Dienstleistungen von Postfinance, einschliesslich des Kreditkartenangebots, haben. Wie Sie wissen, haben im Zuge der Finanzkrise neue Vorschriften gegen Steuerhinterziehung und Geldwäscherei die Banken dazu veranlasst, Konten unserer Mitbürgerinnen und Mitbürger im Ausland zu kündigen oder deren Kosten massiv zu erhöhen.
Die Forderung der Kommission stellt sich in eine sehr lange Reihe von bisher erfolglosen parlamentarischen Vorstössen. Das Ziel war immer, den Auslandschweizern eine Bankverbindung zur Schweiz zu garantieren. Am Auslandschweizer-Kongress von Mitte August stand das zuoberst auf der Agenda und der Liste der Anliegen der Fünften Schweiz. Rund 10 Prozent unserer Mitbürgerinnen und Mitbürger leben im Ausland. Sie leisten anerkannterweise einen sehr wichtigen Beitrag zum Ansehen unseres Landes, zum Wohlstand der Schweiz. 
Die Fünfte Schweiz ist Teil unserer Nation. Ihr enger Bezug zur Heimat ist uns allen sehr wichtig. Dieser Bezug ist aber nur dann lebensfähig, wenn eine Bankverbindung sichergestellt wird; diese ist für die Auszahlung von Renten, für die Krankenversicherung oder für die Verwaltung einer Immobilie absolut notwendig. Ein Bankkonto ist eine Lebensnotwendigkeit, das wissen Sie ja selbst. Stellen Sie sich nur einmal vor, wie es wäre, ohne ein Bankkonto leben zu müssen!
Es gibt auch Staaten - beispielsweise Singapur -, in welchen für Auslandschweizerinnen und Auslandschweizer die Eröffnung eines Kontos bei einer lokalen Bank mit grossen Schwierigkeiten verbunden ist. Heute ist mit der wachsenden Mobilität international tätiger Mitbürger und Mitbürgerinnen von der Schweiz ins Ausland oder von einem Land in ein drittes Land, mit teilweise nur kurzen Aufenthaltsperioden, eine stabile Bankverbindung mit der Schweiz noch wichtiger geworden. 
In Artikel 40 der Bundesverfassung verpflichtet sich der Bund, die Beziehungen zu den Auslandschweizerinnen und -schweizern zu fördern. In der APK anerkannte zwar Bundesrat Burkhalter die Schwierigkeiten der Auslandschweizer, eine Bankverbindung in der Schweiz zu haben. Er verstehe ihren Ärger, hier gebe es tatsächlich ein Problem. Der Bundesrat - so die Ausführungen - habe auch die Notwendigkeit anerkannt, dass Auslandschweizer in der Schweiz über ein Konto verfügen müssen. Deshalb gebe es ein entsprechendes Angebot der Banken, insbesondere von Postfinance - aber auf freiwilliger Basis. Eine Verpflichtung für Postfinance lehne der Bundesrat ab. Eine Verpflichtung lasse sich nicht rechtfertigen; es werde aber erwartet, dass Postfinance das bestehende Angebot aufrechterhalte.
Nun, das ist genau das, was nicht reicht - das ist die einhellige Meinung der APK. Es kam in allen Voten zum Ausdruck, dass das nicht reicht. Die Ausnahme war ein kritischer Einwand, der sich auf die Formulierung im Motionstext bezog, wo ""conditions similaires"" auf Deutsch falsch mit ""zu denselben Konditionen"" übersetzt wurde. Das wurde richtiggestellt, und von daher rührt die Einstimmigkeit der Kommission.
Die Motion will, dass die in Artikel 43 der Postverordnung den Inländern garantierte Grundversorgung mit Dienstleistungen im Zahlungsverkehr auch den Auslandschweizern zugesichert wird. Die Motion will damit nur das gleiche Recht auf eine Grundversorgung für unsere Mitbürger und Mitbürgerinnen im Ausland zu ähnlichen Konditionen. Der wettbewerbs- und ordnungspolitische Einwand des Bundesrates gegen eine solche Pflicht ist nicht stichhaltig, denn die Grundversorgung durch Postfinance im Inland erfolgt ja nicht freiwillig, das ist gesetzlich als Obligatorium festgeschrieben. Es geht hier um eine Diskriminierung unserer Mitbürgerinnen und Mitbürger im Ausland - und das ist nicht akzeptabel.
Dann kommt noch das Kostenargument gegen eine Verpflichtung; das ist auch nicht überzeugend. Postfinance bietet bekanntlich heute allen Schweizerinnen und Schweizern unabhängig vom Wohnsitz, also auch der Fünften Schweiz, die Möglichkeit an, ein Konto zu eröffnen und zu führen. Es ist nicht verständlich, wieso durch eine Verpflichtung zu diesem Angebot diese Kontoführung plötzlich viel höhere Kosten verursachen sollte. Dass die Kontoführung für Auslandschweizer höhere Kosten als jene für Inländer verursachen soll und diese höheren Kosten dann auch in vernünftigem Ausmass  eingefordert werden sollen, ist verständlich. Genau hier setzt die Formulierung ""zu ähnlichen Konditionen"" an. Die Motion verlangt damit nicht eine Querfinanzierung dieser Konten durch inländische Konten. Dass dabei auch ausländische Gesetze und Bestimmungen beachtet werden müssen, versteht sich von selbst, und dass für spezielle Fälle, wie für Länder, gegen die Finanzsanktionen gelten, wie Nordkorea oder Iran, Ausnahmen gelten müssen, ist auch klar.
Die Motion will deshalb nicht eine staatliche Wohltat für Mitbürger im Ausland, sondern eine Gleichberechtigung bezüglich der im Inland garantierten Grundversorgung. Die Motion verlangt, die heutige Benachteiligung sei aufzuheben. Auslandschweizerinnen und -schweizer werden ja auch in anderen Bereichen benachteiligt. Wir wissen ja, dass sie zum Beispiel bei der AHV kein Recht auf Ergänzungsleistungen haben.
Ich bitte Sie deshalb, dieser von der Kommission einstimmig bei einer Enthaltung angenommenen Motion zuzustimmen.
",N,20170911,5010,Mit-M,1.0,2017-09-11T15:07:44,2017-09-11T15:14:50,*,DE
30,218539,40862,4194,"La motion 17.3626, ""Postfinance aussi pour les Suisses de l'étranger"", a été déposée par votre Commission de politique extérieure afin de charger le Conseil fédéral de modifier en particulier l'article 43 de l'ordonnance sur la poste, de manière à ce que les Suisses de l'étranger aient accès aux services de Postfinance, y compris à l'offre permettant d'obtenir une carte de crédit à des conditions similaires - j'insiste sur ce point - à celles pratiquées en Suisse. Ce sujet est régulièrement mis en discussion par notre conseil et par le Conseil des Etats, que ce soit par voie de motion, comme celle déposée par Monsieur le conseiller aux Etats Filippo Lombardi (17.3511), ou celle de notre collègue Roland Rino Büchel (15.4029), ou encore par diverses autres interventions comme des interpellations ou la question que j'ai eue l'occasion de déposer. Mais, à chaque fois, le Conseil fédéral a considéré qu'il n'y avait pas de problème majeur et qu'il n'y avait donc pas à intervenir. Pourtant, telle n'est pas la situation. Pour s'en convaincre, il suffit d'entendre les dires de nos compatriotes habitant à l'étranger, notamment ceux qu'ils ont formulés lors de leur récent congrès annuel tenu à Bâle et auquel a participé Monsieur le vice-président du Conseil fédéral Alain Berset. Plusieurs résolutions ont été adoptées par l'Organisation des Suisses de l'étranger, qui se préoccupe de cette situation depuis maintenant plus de neuf ans.
Certes, nous le savons tous, des mesures contre le blanchiment d'argent sont indispensables, ainsi que toutes les actions liées à la sécurité des échanges financiers. Certes, les transactions bancaires avec certains pays sont devenues plus compliquées ces dernières années. Certes encore, la gestion à distance d'un compte peut sans doute occasionner quelques frais supplémentaires de contrôle et d'envoi. Mais rien ne justifie des décisions abruptes, comme celle de Postfinance qui, d'un coup, a décidé de ne plus permettre aux Suisses de l'étranger de disposer d'une carte de crédit. Rien ne justifie non plus la diversité des conditions posées aux Suisses de l'étranger souhaitant disposer d'un compte en Suisse: certains établissements demandent que 100 000 francs soient déposés, d'autres 1 million, d'autres émettent encore d'autres conditions. C'est notamment ce qu'ont entendu de la part de Postfinance des grands-parents suisses habitant en Israël, qui voulaient ouvrir un compte pour leur petit-fils, comme ils l'avaient fait sans problème jusque-là pour leurs autres petits-enfants. Rien ne justifie non plus que les frais de gestion de compte puissent être plus de dix fois supérieurs à ce qui est demandé pour les mêmes prestations en Suisse.
Rappelons encore que le maintien d'un compte en Suisse est exigé par des assureurs et par certaines institutions de prévoyance pour régler des questions liées aux études des enfants, ou encore liées à la propriété d'un bien immobilier en Suisse. Il convient aussi de préciser que, aujourd'hui, l'émigration prend des formes différentes et que, en raison notamment de la mobilité professionnelle, les Suisses séjournent de plus en plus à l'étranger pour des périodes de quelques années avant de revenir en Suisse, quitte à se déplacer à nouveau dans un autre pays ensuite. Une solution plus claire, plus simple et avec des exigences similaires aux exigences suisses pour continuer à détenir un compte bancaire ou un compte auprès de Postfinance doit donc pouvoir être proposée à nos compatriotes vivant à l'étranger.
C'est dans ce but que j'ai déposé une proposition de motion de commission. Lors de sa séance du 3 juillet 2017, la Commission de politique extérieure de notre conseil a accepté cette proposition par 19 voix contre 0 et 1 abstention - donc avec le soutien clair de tous les groupes politiques. La commission considère que, en sa qualité de propriétaire de la Poste - qui est l'actionnaire de Postfinance -, la Confédération porte une responsabilité particulière à l'égard des Suisses de l'étranger.
Je ne peux que vous recommander d'accepter cette motion de commission, dont le dépôt a été approuvé par la très grande majorité des membres de la commission.
",N,20170911,5010,Mit-M,1.0,2017-09-11T15:14:50,2017-09-11T15:18:53,*,FR
