,ID,IdSubject,PersonNumber,Text,MeetingCouncilAbbreviation,MeetingDate,IdSession,SpeakerFunction,CouncilId,Start,End,Function,LanguageOfText
2,3,1,498,"Madame la Présidente de la Confédération, 
Sehr geehrte Frau Bundesrätin,
Sehr geehrte Herren Bundesräte,
Sehr geehrter Herr Vizepräsident,
Monsieur le Chancelier,
Geschätzte Kolleginnen und Kollegen,
Chers collègues,
Je déclare ouverte la première séance de la 46e législature.
",N,19991206,4601,AP-M,1.0,1999-12-06T14:32:24,1999-12-06T14:33:39,,FR
0,1,1,498,"La séance d'aujourd'hui s'ouvre sous le signe de deux hasards dont la conjonction est tout à fait remarquable. Un pur hasard du calendrier veut que nous nous réunissions sept ans, jour pour jour, après que le peuple suisse ait décidé de ne pas adhérer à l'Espace économique européen. Sept ans plus tard, la campagne électorale fut centrée sur le même problème, qui n'a manifestement pas reçu une solution acceptable pour tous, tant l'opinion semble partagée à cet égard. Un second hasard, d'ordre purement biologique, fait que le doyen d'âge de cette Assemblée, président provisoire de cette séance, se trouve être un Suisse naturalisé de fraîche date. Par une ironie supplémentaire, il est même natif de Bruxelles. (Applaudissements) Existe-t-il un autre pays que la Suisse où le Parlement est présidé par un travailleur immigré? La coïncidence de ces deux hasards démontre à la fois que la Suisse n'est pas xénophobe, comme l'ont laissé entendre certains commentaires superficiels, mais qu'elle n'est pas pour autant disposée à sacrifier sa tradition politique dans un élan irréfléchi.
Cependant, deux symboles, deux hasards apparemment contradictoires ne s'annulent pas mutuellement. Ils ne deviennent pas insignifiants, mais ils définissent au contraire un paradoxe, c'est-à-dire la manifestation d'une vérité cachée, tellement contraire à nos préjugés, que nous ne parvenons ni à l'admettre ni même à la concevoir. Quelle est cette vérité? La Suisse ne parvient pas à se situer par rapport à l'Europe, qu'elle ne peut ni épouser ni récuser. L'Union européenne constitue-t-elle une menace pour nos libertés, notre fédéralisme, notre neutralité? Ou bien au contraire pourrait-elle nous protéger dans la dure compétition mondiale? Pourquoi avons-nous peur de répondre à ces questions?
Jamais la Suisse n'a été plus prospère, plus paisible et moins menacée par un ennemi extérieur. Si l'on considère des indicateurs objectifs comme le pouvoir d'achat, l'espérance de vie, le taux de chômage, la qualité de la formation, les réussites de la recherche scientifique, nous serions bien malvenus de nous plaindre. Nous sommes les enfants gâtés de la planète. Néanmoins, cette paix et cette prospérité n'empêchent pas que les citoyens suisses soient agités par des inquiétudes aussi imprécises que multiples. La paix et la démocratie ne semblent plus aussi assurées qu'on le croyait. Les évènements des Balkans nous rappellent que le combat pour ces valeurs ne doit jamais cesser. Même s'il a gardé son emploi, tout travailleur sait désormais que celui-ci peut être supprimé par des décideurs anonymes. ""Fusion"", ""reconversion"", ""délocalisation"", ""rationalisation"", autant de mots savants qui cachent de tristes et sordides réalités. La solidarité sociale s'effrite, l'assurance-maladie coûte de plus en plus cher au fur et à mesure que les techniques médicales progressent et que l'espérance de vie croît. L'AVS est menacée par le déséquilibre de générations en voie de diminution, faute de naissances en nombre suffisant. Les familles sont menacées par la dislocation des couples et par le fossé entre les générations. Nous craignons aussi pour l'environnement. Nous nous sentons menacés dans notre santé.
Toutes ces craintes, un peu disparates, peuvent néanmoins être reliées à une seule cause: nous sommes emportés par  un mouvement planétaire d'évolution technique qu'il est impossible d'arrêter ou de contrôler, la mondialisation pour lui donner enfin son nom. Nous entrons dans un monde de compétition où les conflits ne se règlent plus sur les champs de bataille, mais à la bourse et dans les conseils d'administration. La puissance dominante de la planète impose ses vues commerciales et sa culture audiovisuelle. Et le pouvoir politique paraît de plus en plus faible et désarmé face au pouvoir économique.
Grande est alors la tentation de se refermer sur soi et de cultiver un passé qui paraît toujours plus rassurant après qu'il ait été vécu qu'avant de le vivre. L'introversion politique nie la réalité extérieure tant celle-ci semble menaçante. Comment surmonter cette peur de l'avenir, sinon en s'écartant du fantasme et en affrontant la réalité? Nous n'arrêterons certainement pas la mondialisation en continuant de croire qu'elle n'existe pas ou qu'elle ne nous concerne pas. A titre d'exemple, pour résister à la déferlante de la mondialisation, ne faudrait-il pas s'unir à nos voisins? Le bon sens semble l'indiquer et l'actualité le démontrer. L'introduction de l'euro a vraiment mis un terme à la spéculation sur les monnaies nationales. En revanche, l'isolement de la Suisse l'a rendue vulnérable à des décisions, des pressions, des chantages dont ses intérêts ont réellement pâti.
Défendre l'indépendance ne se conçoit pas sans reconnaître l'interdépendance avec ses voisins. Tout l'art du fédéralisme helvétique consiste à déléguer un minimum de souveraineté afin de mieux préserver une véritable autonomie. Il a bien fallu que les villages et les villes s'unissent jadis au sein des cantons et que ceux-ci, à leur tour, se rassemblent en une Confédération pour résister aux dangers extérieurs. Tel est l'objet du serment du Grütli, car à vouloir tout garder, on risque de tout perdre. Il ne faut pas agir comme ces avares qui se font voler leur magot parce qu'ils l'ont caché sous leur matelas, tant ils avaient peur de le déposer à la banque.
Le travail de cette législature pourrait consister à rallier le plus grand nombre autour d'un projet réaliste et pragmatique d'ouverture sur le monde. Tentons de l'esquisser.
Par la géographie, la culture et l'histoire, la Suisse constitue le coeur même d'un continent, qui devient un seul pays, mais un pays affecté par une déchirure béante en son sein. Que serait la Suisse sans, par exemple, le canton de Lucerne?
L'Europe se construit donc en dehors de la Suisse, mais en s'inspirant du modèle suisse. Le fédéralisme et le principe de subsidiarité n'expriment-ils pas le même souci de ne pas centraliser sans nécessité? Bien loin de nourrir un appétit de conquête, l'Union européenne n'accepte que des adhésions librement consenties par les deux parties: son projet est pacifique et neutre. La rigueur budgétaire et le réalisme économique visent à assurer la tranquillité et la prospérité des citoyens. Il n'est rien dans les valeurs défendues par l'Europe qui se distingue des valeurs que, les premiers, nous avons découvertes au fil de sept siècles, mais que nous ne reconnaissons plus depuis sept années.
Si l'Union européenne vise la construction d'une sorte de Confédération helvétique élargie aux dimensions d'un continent, ne faudrait-il pas que les inventeurs travaillent à prefectionner leur invention, dès lors que celle-ci réussit au-delà même des plus folles espérances? Nos fonctionnaires, nos politiciens, nos parlementaires ne sont-ils pas les plus qualifiés au monde pour animer  une construction politique où coexistent Germains et Latins?
Natürlich werden wir nie einem ""Europa von früher"" beitreten, einem Europa der Kontinentalkriege, der Kolonialmächte und des Wirtschaftsimperialismus oder einem Europa der allmächtigen Staatsapparate und der Unterdrückungsideologien. Wir haben alles getan, um ein Beispiel vom Gegenteil zu geben. Ist es nicht möglich, dass sich die Schweiz nun Europa anschliesst, nachdem sich Europa der Schweiz angeschlossen hat? Wir brauchen nicht weit zu gehen, um denen zu begegnen, die sich auf unserem Weg befinden. Die Schweiz - unersetzlich, inspiriert, ein Prototyp der Geschichte - hat die Zukunft Europas ersonnen. Machen wir uns auf den Weg in diese Zukunft! Gehen wir diesen Weg, ohne zu hasten, aber gehen wir diesen Weg auch, ohne unnötig zu zaudern!
Wovor fürchten wir uns, ausser vor unserem Schatten, der wie ein gigantisches, überdimensionales Abbild von uns selbst an der Wand prangt? Vor einer Schweiz mit kontinentalen Ausmassen? Darob schwindelt uns. Doch eine Schweiz, die sich fürchtet, gleicht einem Vater, der seinen Sohn beneidet, weil er so erfolgreich geworden ist.
Fragen wir uns nie, was Europa für uns tun kann, aber fragen wir uns stets, was wir für Europa tun können! Im 21. Jahrhundert wird Europa schweizerisch sein oder nicht sein.
Non dobbiamo domandarci mai cosa può fare l'Europa per noi, ma dobbiamo domandarci cosa possiamo fare noi per l'Europa. Nel XXIo secolo l'Europa sarà elvetica o non sarà. (Applauso)
",N,19991206,4601,AP-M,1.0,1999-12-06T14:36:50,1999-12-06T14:50:21,,FR
47,53,6,498,"Il appartenait au doyen d'âge de constituer le Bureau provisoire. Celui-ci comprend les membres suivants: Mmes Gadient et Vermot, MM. Alexander Baumann, Berberat, Dupraz, Hans Rudolf Gysin, Lauper et Leu. Conformément à l'article 2 de notre règlement, le Bureau provisoire a pour tâche de préparer la vérification des pouvoirs.
Nous en venons au point suivant de l'ordre du jour: vérification des pouvoirs et prestation de serment. Je prie les conseillers nationaux du canton de Thurgovie, MM. Peter Spuhler, Alexander Baumann, Hansjörg Walter, Werner Messmer, Jost Gross et Hansueli Raggenbass, ainsi que Mme Ursula Koch et M. Rudolf Aeschbacher de Zurich de quitter la salle momentanément, puisque deux recours contestent l'élection de ces députés.
",N,19991206,4601,AP-M,1.0,1999-12-06T14:50:21,1999-12-06T14:52:13,,FR
46,52,6,273,"Das provisorische Büro hat an seiner Sitzung vom 30. November 1999 die Wahlprüfung gemäss Artikel 2 des Geschäftsreglementes des Nationalrates vorbereitet. Der Bericht des Bundesrates vom 10. November 1999 und die Wahlprotokolle der Kantone geben zu keinen Einwendungen Anlass. Aber, Sie haben es gehört, wir haben über zwei Beschwerden, je eine aus dem Kanton Thurgau und aus dem Kanton Zürich, zu entscheiden.
Zum Kanton Thurgau: Dr. Fritz A. Reusser-Sperr kandidierte im Kanton Thurgau auf einer eigenen Liste ""Freiheit, Recht, Unabhängigkeit, Gerechtigkeit, Fortschritt, Natur"" für den Nationalrat. Die Liste erhielt 661 Stimmen, derweil das letzte Mandat für 49 188 Stimmen vergeben wurde. Dr. Reusser-Sperr führte Beschwerde und verlangte eine Nachzählung in sämtlichen Gemeinden sowie die Wiederholung der Nationalratswahlen, weil der Zeitpunkt der Wahlen die im Herbst überarbeiteten Bauern benachteilige, ihm verschiedendste Kreise nach dem Leben getrachtet hätten und er schliesslich Anfang September 1999 für zehn Tage grundlos in eine Anstalt eingewiesen worden sei, was ihm die Vervollständigung seiner Liste verunmöglicht habe.
Die Thurgauer Kantonsregierung trat auf die erst nach den Wahlen eingereichte Beschwerde wegen der verspäteten Eingabe nicht ein, wobei alle in der Beschwerde angegriffenen Mitglieder der Kantonsregierung in den Ausstand traten.
Der dagegen von Dr. Reusser-Sperr an den Nationalrat erhobene Rekurs ist abzuweisen, weil die erstinstanzliche Beschwerdefrist tatsächlich längst verwirkt war. Überdies kann auch die Rüge wegen Behinderung bei der Bildung des Wahlvorschlages schon deshalb nicht zutreffen, weil der Beschwerdeführer erst nach Ablauf des gesetzlichen Anmeldeschlusses für die Nationalratswahlen vorübergehend in eine Anstalt eingewiesen wurde.
Zur Beschwerde im Kanton Zürich: Werner K. Rüedi verlangt mit einer Beschwerde vom 2. November 1999, dass den in den Nationalrat gewählten Frau Dr. Ursula Koch und Herrn Dr. Rudolf Aeschbacher die Wahlfähigkeit abgesprochen werde, weil sie vor 13 Jahren in der Stadt Zürich ein völkerrechts-, verfassungs- und gesetzwidriges Parkreglement in Kraft gesetzt hätten.
Den Nichteintretensentscheid des Zürcher Regierungsrates zog Herr Rüedi mit Rekurs an den Nationalrat weiter. Der Entscheid der Vorinstanz ist indessen vollumfänglich bundesrechtskonform. Die erstinstanzliche Beschwerde war erheblich verspätet erhoben worden. Ausserdem verkennt der Beschwerdeführer die klaren Voraussetzungen für jeden Entzug der Wahlfähigkeit nach Artikel 51 des Strafgesetzbuches, welche hier offensichtlich fehlen. Die Beschwerde von Herrn Rüedi ist deshalb abzuweisen.
Das provisorische Büro stellt sodann fest, dass keine Unvereinbarkeiten bestehen. In verschiedenen Kantonen traten aber bei den Wahlen in Zusammenhang mit der Anwendung des Bundesgesetzes über die politischen Rechte unterschiedliche Probleme auf. Kollege Berberat wird Ihnen diejenigen der Kantone der lateinischen Schweiz darlegen. Ich werde kurz auf diejenigen in der Deutschschweiz eingehen. Es betrifft dies die Kantone Zürich, Luzern, Schwyz, St. Gallen und Basel-Landschaft.
Zum Kanton Zürich: Zwei Tatbestände führten im Kanton Zürich zu Problemen: eine Doppelkandidatur und die verspätete Zustellung des Wahlmaterials. In grossen Kantonen ist die Kontrolle aller Kandidaturen, erst recht bei grossem Zeitdruck, sehr schwierig. Dennoch darf nicht auf blosse EDV-Kontrollvergleiche abgestellt werden, wie das ein Beispiel eines zweimal falschen Jahrgangs zu Tage gebracht hat. Es braucht den zusätzlichen, direkten, minutiösen Vergleich aller Kandidaturen. Dafür muss der Kanton das nötige Personal zur Verfügung stellen, denn das Verbot der innerkantonalen Doppelkandidatur ist unabdingbare Voraussetzung des schweizerischen Listenproporzwahlverfahrens.
In einigen Quartieren der Stadt Zürich waren sodann die Wahlunterlagen entgegen den klaren gesetzlichen Vorgaben nicht mindestens zehn Tage vor dem Wahltag bei den Stimmberechtigten eingetroffen. Nach der ständigen bundesgerichtlichen Rechtsprechung gelten die geltend gemachte Überbelastung oder der geltend gemachte Personalmangel nicht als Entschuldigung, denn der Staat hat die nötigen materiellen Mittel bereitzustellen, die sein normales Funktionieren ermöglichen.
Zum Kanton Luzern: Ebenfalls zwei Probleme traten im Kanton Luzern auf, einerseits mit der nicht korrekten Verpackung von Wahlmaterial durch Schulklassen und anderseits mit dem Diebstahl von Wahlmaterial aus einem Gemeindebriefkasten. Wie auch immer die Organisation ist, z. B. wenn Schulklassen beigezogen werden: Die Gemeindeverwaltungen bleiben für die korrekte Abwicklung des Urnenganges verantwortlich. Dasselbe gilt für den Gemeindebriefkasten. Dieser muss gross konzipiert und seine Leerung in genügend häufiger Frequenz sichergestellt werden, damit kein Diebstahl möglich ist.
Zu den Kantonen Schwyz, St. Gallen und Basel-Landschaft: In den Kantonen Schwyz und St. Gallen wurden infolge eines Versehens in der Druckerei Anfang Oktober fehlerhafte Wahlzettelsätze verteilt. In einem Kanton wurde die Rückseite der Wahlzettel zweier Listen zum Teil mit einer anderen Liste bedruckt, derweil andere Listen teilweise fehlten oder unbedruckt blieben.
Im Kanton Basel-Landschaft bietet die Standeskanzlei an, die Stimmrechtsbescheinigung Kandidierender selbst bei den Gemeinden einzuholen. Dies führte zu Problemen mit dem Wahlanmeldeschlusstermin. Sinn der bundesrechtlichen Regelung ist aber, dass zu diesem Termin auch die nötigen Bestätigungen vorliegen. Kantone mit erweitertem Dienstleistungsangebot müssen sich deshalb überlegen, den Wahlanmeldeschlusstermin oder den Druck der Wahlzettel nötigenfalls um eine Woche vorzuziehen.
Das provisorische Büro ist aufgrund all dieser Fälle der Auffassung, dass der Bundesrat eingeladen werden soll, die Kantone mittels eines Kreisschreibens auf die festgestellten Probleme aufmerksam zu machen und sie im Hinblick auf künftige Wahlen auf die Wichtigkeit der Einhaltung sämtlicher Wahlmodalitäten hinzuweisen. Fehlbare Gemeinden und Kantone müssen den Beanstandungen Rechnung tragen und für die Verhinderung künftiger Wiederholung solchen Fehlverhaltens sorgen. 
Schliesslich möchte ich auf ein weiteres Problem hinweisen, welches Ihr provisorisches Büro diskutiert hat: die rechtzeitige Zustellung des Wahlmaterials an die Auslandschweizerinnen und Auslandschweizer. Für die Beförderung des Wahlmaterials durch die ausländische Post können die Schweizer Behörden natürlich keine Garantie übernehmen. Es liegt deshalb an den Betroffenen selber, dafür zu sorgen, dass sie die Unterlagen rechtzeitig erhalten. Abhilfe könnte in Zukunft die elektronische Stimmabgabe schaffen. Die Entwicklung derselben dürfte allerdings noch einige Jahre in Anspruch nehmen, aber entsprechende Arbeiten sind bereits geplant. 
Ich komme zum Antrag des provisorischen Büros: Die Ergebnisse der Nationalratswahlen 1999 sind für alle Kantone zu validieren. 
",N,19991206,4601,,1.0,1999-12-06T14:52:13,1999-12-06T15:01:02,b,DE
45,51,6,305,"Le Bureau provisoire de notre Assemblée a siégé le 30 novembre dernier  afin de préparer la vérification des pouvoirs suite aux élections fédérales qui ont eu lieu 24 octobre 1999. Les résultats de ces élections figurent dans le rapport 99.083 que vous avez tous reçu.
Nous avons eu à examiner deux recours concernant ces élections sur lesquels Mme Gadient nous a déjà donné des explications circonstanciées.
Le premier cas concerne le canton de Thurgovie où M. Fritz Reusser se plaint de n'avoir pas eu la possibilité de trouver d'autres candidats pour étoffer sa liste en raison de son internement dans un asile psychiatrique. Avec raison, le Gouvernement thurgovien a jugé que le recours était tardif. De plus, il a constaté, à juste titre, que le délai pour déposer les listes était fixé au 30 août 1999, alors que l'internement de M. Reusser n'a commencé que le 1er septembre pour se terminer le 11 septembre 1999.
Nous estimons donc que le recours en question n'est pas fondé, et nous vous invitons donc à le rejeter.
Le second cas concerne le canton de Zurich, où M. Werner Rüedi conteste l'éligibilité de deux anciens conseillers municipaux de la ville de Zurich, soit M. Rudolf Aeschbacher, évangélique, et Mme Ursula Koch, socialiste, en prétendant que ces deux personnes, il y a treize ans, auraient prétendument violé la loi sur la circulation routière et d'autres dispositions légales et réglementaires en relation avec la réglementation des places de parc en ville de Zurich. Nous estimons que la décision de non-entrée en matière du Gouvernement zurichois était justifiée, puisque le recourant n'a pas contesté la publication des noms lorsque ceux-ci ont été publiés dans la Feuille officielle du canton de Zurich.
Au surplus, les motifs d'inéligibilité apparaissent de façon exhaustive aux articles 2 de la loi fédérale sur les droits politiques et 51 du Code pénal suisse. Or, aucune des conditions d'inéligibilité ne sont réunies en l'espèce, raison pour laquelle nous vous invitons aussi à rejeter le recours de M. Rüedi.
Le Bureau provisoire a ensuite discuté d'éventuels cas d'incompatibilité avec la fonction de membre du Conseil national, et il n'en a trouvé aucune. Enfin, nous avons discuté de l'application de la loi fédérale sur les droits politiques par les cantons à l'occasion de ces élections fédérales. Mme Gadient vous a parlé tout à l'heure des problèmes concernant la Suisse alémanique; quant à moi, je vous parlerai des problèmes concernant la Suisse romande et le Tessin.
Un premier problème nous a été signalé au Tessin. En effet, une erreur de traduction du texte italien de la loi fédérale sur les droits politiques a fait que le quotient, dans le calcul du chiffre de répartition, dans le cadre des listes apparentées, n'a pas été augmenté d'une unité. Ce problème a également été signalé à Neuchâtel. Il s'agissait là d'une erreur de programmation informatique liée à l'application d'une ancienne version de la loi fédérale sur les droits politiques. Dans ces deux cas, cette erreur d'interprétation n'a pas eu de conséquence et le calcul a pu être rectifié.
Nous vous invitons à demander au Conseil fédéral de proposer aux Chambres fédérales, dans le cadre du prochain message concernant la modification de la législation sur les droits politiques, de revoir la version italienne. Le Conseil fédéral devrait aussi réclamer, dans une circulaire adressée à tous les cantons, que ce chiffre de répartition du quotient soit calculé correctement à l'avenir.
Un deuxième problème a surgi en Valais où il a été constaté que parfois, les bulletins de vote n'étaient pas présentés de manière visible, faute de place dans les isoloirs, ce qui est contraire au principe d'égalité qui doit exister entre toutes les listes présentes lors d'une élection.
Le Conseil fédéral est donc invité à écrire aux cantons afin de rappeler ce fait. Au surplus, l'exécutif fédéral devrait également être chargé d'écrire au Conseil d'Etat du canton du Valais, afin de lui rappeler qu'un recours mal adressé doit être transmis d'office par l'autorité qui s'estime incompétente à l'autorité compétente. Dans cette lettre, le Conseil fédéral devrait également rappeler qu'en matière de recours concernant les droits politiques, la gratuité est la règle.
Un troisième problème a été rencontré dans le canton de Vaud où l'ordre des candidats figurant sur un bulletin a été modifié par le parti, après que le bon à tirer a été approuvé par l'autorité cantonale. Fort heureusement, cette modification a été découverte à temps et les choses ont pu être rectifiées. Il faut savoir que le canton de Vaud est, avec le canton de Neuchâtel, le seul canton où les partis impriment eux-mêmes leurs bulletins, qui portent des couleurs. Nous proposons donc d'inviter le Conseil fédéral à exiger des cantons de Vaud et de Neuchâtel qu'ils se chargent eux-mêmes à l'avenir de la production officielle des bulletins de vote lors des élections fédérales.
Le dernier point concerne le canton de Genève où deux partis différents avaient choisi la même dénomination principale et refusaient, malgré l'article 23 de la loi sur les droits politiques, de la différencier. En dépit du texte clair de l'article 29 de la loi, le Conseil d'Etat genevois a décidé de soutenir cette démarche. Il a ainsi contrevenu au libre arbitre des deux partis de neutraliser les suffrages complémentaires provenant de bulletins électoraux désignés de manière insuffisante en faveur de leurs listes apparentées. Considérer de tels suffrages complémentaires comme des suffrages blancs peut léser les droits d'autres partis regroupés au sein du même apparentement, et cela d'autant plus qu'un résultat électoral serré ne peut jamais être exclu à l'avance. Une telle décision viole aussi le droit fondamental de chaque électeur à ce que le résultat de l'élection tienne compte de sa volonté exprimée de manière fidèle et sûre. La décision du Conseil d'Etat était donc erronée et n'a même pas été communiquée aux autres partis dont la bonne foi a été lésée par cette opération.
Nous prions donc le Conseil national de charger le Conseil fédéral de signaler au gouvernement genevois qu'une telle pratique ne pourra dorénavant plus être tolérée par le Parlement fédéral.
Je vous demande, au nom du Bureau provisoire, de valider pour tous les cantons les résultats des élections au Conseil national.
",N,19991206,4601,,1.0,1999-12-06T15:01:02,1999-12-06T15:07:43,b,FR
44,50,6,498,"Le Bureau provisoire vous recommande, dans sa proposition écrite qui a été distribuée:
1. d'approuver le rapport 99.083 du Conseil fédéral au Conseil national sur les élections au Conseil national pour la 46e législature;
2. de ne pas entrer en matière, ou de rejeter les recours de MM. Fritz A. Reusser-Sperr et Werner K. Rüedi;
3. de valider les résultats des élections au Conseil national pour tous les cantons.
",N,19991206,4601,AP-M,1.0,1999-12-06T15:07:43,1999-12-06T15:09:22,,FR
42,48,6,498,"Chaque conseiller national a communiqué s'il entendait prêter serment ou faire la promesse. Une liste vous a été distribuée contenant leur détermination.
Néanmoins, je dois apporter les corrections suivantes: en plus des 141 collègues mentionnés, il faut ajouter MM. Binder et Maitre parmi les conseillers nationaux prêtant serment. En sens inverse, MM. Pedrina et Rechsteiner Paul feront la promesse.
Cette liste corrigée sera consignée dans le Bulletin officiel de l'Assemblée fédérale.
J'invite d'abord les membres à prêter serment, puis ensuite les autres à faire la promesse. Je prie tous les membres du Conseil et toute l'assistance dans les tribunes de presse et du public de se lever. Je prie Mme la secrétaire générale de lire la formule du serment dans les trois langues officielles.
",N,19991206,4601,AP-M,1.0,1999-12-06T15:09:22,1999-12-06T15:15:23,,FR
5,11,2,498,"Nous passons à l'élection du président du Conseil national pour l'année 1999/2000. Les groupes UDC, radical-démocratique, socialiste, démocrate-chrétien ainsi que évangélique et indépendant proposent d'élire l'actuel vice-président, M. Hanspeter Seiler.
",N,19991206,4601,AP-M,1.0,1999-12-06T15:19:03,1999-12-06T15:19:52,,FR
6,12,2,497,"Il semble acquis qu'une majorité du Conseil national élira comme président de notre Conseil M. Hanspeter Seiler, membre de l'UDC. (Applaudissements)
Il semble également acquis que le 15 décembre 1999, à moins que l'annonce de la candidature de M. Blocher ne bouscule les choses, un autre UDC, M. Adolf Ogi, deviendra président de la Confédération. Je ne connais pas M. Seiler, et je sais que M. Ogi n'est ni xénophobe ni raciste. Il n'en demeure pas moins que ces deux hommes représentent un parti qui utilise la xénophobie comme arme politique. Le symbole sera puissant et perçu en particulier à l'étranger comme l'écho de la réalité helvétique, alors que nous soutenons une Suisse ouverte au monde et solidaire. Lorsque j'entends des représentants de la droite, et non des moindres, déclarer aujourd'hui qu'il faut aller encore plus dans le sens de l'UDC, je me dis avec une inquiétude profonde que cette élection de deux présidents UDC, si elle se fait, reflétera bel et bien l'état d'esprit politique et moral d'une proportion importante des élus de ce pays. Mais rien n'est encore fait et, aujourd'hui, une majorité d'entre nous peut décider que la Suisse mérite mieux que d'avoir à la tête de son Parlement et de son Gouvernement deux représentants d'un parti xénophobe.
En tous les cas, les Verts ne soutiendront pas un représentant de l'UDC.
 
",N,19991206,4601,,1.0,1999-12-06T15:19:52,1999-12-06T15:23:17,,FR
7,13,2,241,"Ainsi donc, la rotation immuable des présidences voudrait que cette année, nous élisions un président issu du groupe de l'Union démocratique du centre de notre Parlement. Tout d'abord, je voudrais, Monsieur le Vice-président Hanspeter Seiler, vous dire que les propos que je vais tenir ne s'adressent pas à vous personnellement. J'ai déjà siégé quelques années avec vous et ce ne sont pas vos qualités intrinsèques qui sont mises en cause. La seule question qui nous importe aujourd'hui et qui se pose publiquement, devant notre peuple et devant l'opinion publique internationale: est-ce que nous pouvons, moralement et politiquement, élire en cette période, cette année, un président UDC, un président issu d'une formation politique qui veut casser le pays, détruire sa politique humanitaire, assurer la puissance des plus riches tout en marginalisant les plus démunis de la société? Un parti qui veut porter au pouvoir un homme qui représente les pires cauchemars de notre pays et de ce siècle? Je parle de la xénophobie, de l'autoritarisme politique et de la barbarie sociale.
Notre pays a déjà l'extrême-droite la plus puissante d'Europe, et qui irrigue déjà la politique fédérale et l'administration fédérale. Aujourd'hui, je le dis tout net: ce serait une honte pour notre pays de porter à la présidence de la Chambre du peuple un homme issu de cette tendance.
Monsieur Hanspeter Seiler, je vous demande de vous retirer de la course à cette présidence. Vous allez être un élément de division. Le mieux serait que vous laissiez passer votre tour. Le pays vous en serait reconnaissant.
",N,19991206,4601,,1.0,1999-12-06T15:23:17,1999-12-06T15:26:02,,FR
