,ID,IdSubject,PersonNumber,Text,MeetingCouncilAbbreviation,MeetingDate,IdSession,SpeakerFunction,CouncilId,Start,End,Function,LanguageOfText
0,117763,18934,488,"Nochmals, Herr Nationalrat: Diese gesetzlichen Grundlagen hat das Parlament geschaffen; der Bundesrat hat sie nur umgesetzt. Die Kindersitzpflicht und die erhöhten Pflichten stimmen mit der EU-Richtlinie überein. Sie haben Recht: In vielen Bussen ist das Gefahrenpotenzial für ältere Menschen wie auch für Kinder wahrscheinlich noch höher als in Taxis. Da gebe ich Ihnen völlig Recht. Ich habe im Moment kein probates Mittel, um das eindämmen zu können. Bei abrupten Stopps besteht auch dort eine Verletzungsgefahr; das ist so.
",N,20110411,4818,BR-F,99.0,2011-04-11T15:33:30,2011-04-11T15:35:57,BR-F,DE
1,117764,18934,91,"Können Sie mir sagen, Frau Bundesrätin, was Sie in Zukunft mit den öffentlichen Bussen machen? Diese fahren genau gleich schnell wie die Taxis und haben keine Kindersitzchen. Und wie steht es mit den Kleinbussen, z. B. den Kleinbussen des FC Rothrist: Muss man dort jetzt auch Kindersitze montieren? Wenn die C-Junioren damit gefahren werden, müsste ja jeder von ihnen einen Kindersitz haben.
",N,20110411,4818,Mit-M,1.0,2011-04-11T15:33:02,2011-04-11T15:33:30,Mit-M,DE
2,117765,18934,488,"Wie ich schon gesagt habe, Herr Nationalrat: Entweder heben Sie die Kindersitzpflicht für alle Wagen auf; das können Sie tun. Aber eine Ausnahme nur für die Taxis mit der Begründung, es gebe Familien, die das Taxi sonst nicht benutzen könnten, ist aus meiner Sicht wirklich nicht relevant. Ich weiss nicht, wie viele Kinder Sie kennen, die regelmässig Taxi fahren, und ich weiss nicht, wie viele Taxifahrer es gibt, die dann dem Kind den Zutritt zum Taxi verweigern, weil sie kein solches Säcklein mit sich führen. Wenn das in Genf der Fall ist, müssen Sie mit dem dortigen Taxigewerbe sprechen; uns liegen keine solchen Beschwerden vor. Sonst, wie gesagt, müssen Sie generell die Kindersitzpflicht wieder aufheben, wenn Sie dem Aspekt Sicherheit weniger Gewicht zumessen.
",N,20110411,4818,BR-F,99.0,2011-04-11T15:32:13,2011-04-11T15:33:02,BR-F,DE
3,117766,18934,1120,"Madame la conseillère fédérale, si je me réjouis que la majorité des membres du Conseil national ait cosigné mon initiative parlementaire 10.409, et qu'à l'unanimité la commission ait soutenu cette idée en déposant la présente motion, je constate que, dans de nombreux pays européens, à l'exception de l'Allemagne parmi les Etats voisins, il y a cette exception qui est faite pour les enfants et pour les familles qui voyagent avec des enfants. J'aimerais savoir ce que vous proposez, vous, finalement, aux familles qui ont fait le choix de ne pas avoir de voiture et d'utiliser de temps en temps un taxi, lorsqu'elles ne peuvent pas prendre de taxi parce qu'il n'y a pas de siège, ou à tous les touristes qui arrivent dans les aéroports - à Genève, à Zurich -, voire dans les gares, et qui doivent se rendre à leur hôtel mais qui n'ont pas le moyen de prendre le taxi vu que ce dernier doit les refuser parce qu'il n'a pas de siège, même si dans les faits, Madame la conseillère fédérale, les taxis aujourd'hui les prennent, mais ils les prennent en violation de la loi puisqu'ils ne sont pas équipés, contrairement à ce que vous dites.
",N,20110411,4818,Mit-M,1.0,2011-04-11T15:31:10,2011-04-11T15:32:13,Mit-M,FR
4,117767,18934,488,"Herr Nationalrat Hutter, dieses Argument würde ja dann nicht nur für das Taxi gelten, sondern für jedes Auto, das mit einem Kindersitz auszurüsten ist. Die bisherigen Unfallstatistiken zeigen - das wissen Sie -, dass immer eine Gefahr durch den Sicherheitsgurt besteht, wenn Kinder zu klein sind und keinen Sitzerhöher haben, weil sie bei einem abrupten Stopp stranguliert werden können. Wir hatten solche Fälle; das war ja ein massgeblicher Grund für die Bestimmung zu den Sitzen bzw. Sitzerhöhungen. Ob das bei einem normalen Personenauto oder bei einem Taxi passiert ist, spielt ja hier keine Rolle. Es gibt natürlich die Möglichkeit, dass man bei den Gurten technische Wege findet; das ist schon wesentlich besser. Dort haben wir dann noch das Sicherheitsrisiko, dass ein Kind unten durchschlüpft, wenn es noch klein ist. Das waren die von den Sicherheitsexperten aufgezeigten Mängel; das sind die Sicherheitsrisiken, die bekannt sind. Entweder misst man dem Gebot der Sicherheit höchste Priorität zu, oder man tut dies bei anderen Elementen. Der Bundesrat hat sich hier immer auf den Bereich der Sicherheit festgelegt. 
",N,20110411,4818,BR-F,99.0,2011-04-11T15:29:57,2011-04-11T15:31:10,BR-F,DE
5,117768,18934,1126,"Frau Bundesrätin, Sie haben jetzt dargelegt, dass es nur um eine Ausdehnung für Kinder zwischen sieben und zwölf Jahren gehe. Wir alle wissen, dass gerade sie bei den Taxis mengenmässig den grossen Anteil ausmachen. Es ist auch klar, dass die bestehenden Regeln für die Kleinkinder gut sind. Sie haben jetzt mit der Sicherheit argumentiert. Können Sie ein Faktum nennen, das diese Verschärfung rechtfertigen würde? Man sieht nämlich, dass solche Regelungen - nicht zuletzt auch im Ausland - gerade deshalb umgangen werden, weil sie aus statistischer Sicht, aber auch sonst keine Grundlage haben.
",N,20110411,4818,Mit-M,1.0,2011-04-11T15:29:03,2011-04-11T15:29:57,Mit-M,DE
6,117769,18934,488,"Man kann über diese Kindersitzpflicht ja in guten Treuen verschiedener Meinung sein, aber es ist heutiges Gesetz. Wie es Frau Fehr gesagt hat, müssen Kinder unter sieben Jahren seit bald zehn Jahren Kindersitze verwenden, und auch Taxiunternehmen haben sich schon längst dieser Regelung angepasst. Es ging im letzten Jahr dann nur noch um die Ausdehnung auf Kinder über sieben Jahren, die jetzt auch dieser Kindersitzpflicht oder der Pflicht zu einem Sitzerhöher unterliegen. Das Taxigewerbe hat diese Regelung seit zehn Jahren antizipiert.  
Schon als es um diese Pflicht für Kinder unter sieben Jahren ging, ist ein Postulat Giezendanner (02.3290) beraten worden, das eine Ausnahme für das Taxigewerbe verlangt hat. Der Nationalrat hat diese Ausnahme für das Taxigewerbe schon damals klar abgelehnt. Mit welchen Argumenten? Wenn es um Sicherheit geht, dann ist der gewerbsmässige Personentransport wohl mit höheren Anforderungen konfrontiert als der übrige Personentransport. Wenn es um höhere Sicherheit geht, dann braucht es diese also bei all jenen Einrichtungen, die gewerbsmässig Personen transportieren. Das war der eine Grund, und der ist für den Bundesrat bis heute gültig.
Ein zweiter Grund: Wir haben der Sicherheit in den letzten Jahren immer mehr Bedeutung zugemessen, nicht nur im Bereich der Energie, gerade auch im Bereich des Verkehrs. Die Botschaft zu Vision Zero bzw. zu Via sicura - der Ausfluss dieser Sicherheitsdiskussionen - steht gegenwärtig im Ständerat zur Beratung an. Es war immer der Wunsch des Parlamentes, die Sicherheit für den Beifahrer, für den Autofahrer, für den Velofahrer, für den Fussgänger stetig zu erhöhen, um eben möglichst Verletzungen zu vermeiden. Wenn Sie jetzt diese Motion annehmen, dann fallen Sie von der Sicherheit her wieder auf das Niveau von vor 2002 zurück. Sie heben dann nicht nur die erhöhte Sicherheit für Kinder zwischen sieben und zwölf Jahren auf, wie sie seit einem Jahr in Kraft ist, sondern gehen auch unter das Schutzniveau im Taxigewerbe vor 2002 zurück. Ich glaube, dafür besteht wirklich kein Anlass. Der Schutz kann gerade im gewerbsmässigen Bereich und bei Kindern nicht hoch genug sein. 
Zum letzten Argument: Ich habe mir das beschaffen lassen - so sieht der aktuelle Standard für so eine Sitzerhöhung in einem Taxi aus. (Zeigt eine Sitzerhöhung in Form eines Stoffsacks) Es kann mir keiner sagen, dass das in einem Taxi nicht zusätzlich zu zwei oder drei Kindersitzen Platz habe und somit familienunfreundlich sei - sorry, aber ein solches Päcklein hat sogar vorne im Handschuhfach Platz. Wenn ein Taxifahrer sagt, das sei unzumutbar, dann muss er mir erst einmal beweisen, was ihm an diesem Päcklein nicht passt. 
Ihre Lösung ist taxigewerbefreundlich, Ihre Motion ist aber kinder- und familienunfreundlich. Deshalb macht Ihnen der Bundesrat die Ablehnung der Motion beliebt.
",N,20110411,4818,BR-F,99.0,2011-04-11T15:25:10,2011-04-11T15:29:03,BR-F,DE
7,117770,18934,3879,"Lors de sa séance du 15 novembre 2010, la Commission des transports et des télécommunications du Conseil national a étudié l'initiative parlementaire Sommaruga Carlo 10.409, ""Pour faciliter l'accès des familles aux taxis"", en présence de son auteur.
L'initiative - rappelons-le - demande à ce que l'article 57 alinéa 6 de la loi fédérale sur la circulation routière soit modifié comme suit: ""L'utilisation d'un dispositif de retenue pour enfant n'est pas obligatoire dans un taxi en service. Cette dérogation est limitée à des périmètres urbains.""
L'auteur de l'initiative ainsi que Madame Geissbühler ont plusieurs fois interpellé - par voie de question ou d'interpellation - le Conseil fédéral sur ce sujet. Compte tenu des réponses reçues, Monsieur Sommaruga a choisi la voie de l'initiative parlementaire pour demander de modifier la loi fédérale. Lors du débat qui en a découlé - tournant autour des arguments de l'auteur de l'initiative et des réponses de l'administration -, une forte majorité de la commission a admis que la proposition formulée dans l'initiative était pertinente sur le fond: assouplir la réglementation en vigueur concernant l'utilisation d'un dispositif de retenue pour enfant dans un taxi en service en milieu urbain.
Il faut préciser que la notion de sécurité est importante aux yeux de la commission. Toutefois, celle-ci reconnaît que la vitesse est le plus souvent limitée à 50 kilomètres à l'heure en milieu urbain et que le risque d'accidents corporels impliquant des taxis - de surcroît avec des passagers de moins de 12 ans - est faible, voire très faible. Certains intervenants nous ont tout de même rendus attentifs au risque - en milieu urbain, je le rappelle -, pour les taxis, d'être amenés à rouler sur des voies de circulation autorisant une vitesse supérieure à 50 kilomètres à l'heure. S'il est recommandé aux membres de la profession de s'équiper de sièges adaptés aux enfants, il est également reconnu que cette clientèle est le plus souvent accompagnée par les parents et que le groupe de voyageurs, en plus de transporter des bagages relativement conséquents, peut parfois comprendre deux enfants - voire davantage - de moins de 12 ans.
L'ordonnance actuelle limite l'accès à ce moyen de transport pour les familles et justifie de ce fait la prise en considération de la proposition Sommaruga Carlo. Toutefois, notre commission estime que la forme de l'initiative parlementaire n'est pas la plus adéquate et surtout pas la plus efficace pour voir aboutir à court terme une modification des mesures restrictives.
Actuellement, c'est une ordonnance qui est combattue par l'auteur de l'initiative et non la loi. En effet, si la loi sur la circulation routière précise à l'article 57 alinéa 5 que ""le Conseil fédéral peut prescrire a. que les occupants de voitures automobiles utilisent les dispositifs de retenue (ceintures de sécurité ou systèmes analogues)"", c'est ce même Conseil fédéral qui définit à l'article 3a alinéa 2 de l'ordonnance sur les règles de la circulation routière les dispenses d'obligation de porter la ceinture de sécurité.
Votre Commission des transports et des télécommunications vous propose, par 25 voix contre 0 et 1 abstention, comme alternative à l'initiative parlementaire Sommaruga Carlo d'adopter la motion suivante: ""L'ordonnance sur les règles de circulation routière, en particulier l'article 3a, doit être revue afin d'adapter la réglementation pour les véhicules - taxi - en collaboration avec les autorités cantonales pour définir les zones d''exception'."" Il va de soi que c'est avec les autorités cantonales qu'il sera bien sûr possible de définir ces zones d'exception, en référence aux sites sur lesquels on peut rouler à plus de 50 kilomètres à l'heure.
En cas d'accord et en attendant la modification de l'ordonnance dans un projet, l'auteur de l'initiative, qui a une confiance mesurée dans le Conseil fédéral, bref, qui a une confiance mesurée dans sa diligence, accepte qu'on suspende le traitement de son initiative parlementaire pour les mois à venir.
",N,20110411,4818,Mit-M,1.0,2011-04-11T15:21:32,2011-04-11T15:25:10,*,FR
8,117771,18934,405,"Die Kommission für Verkehr und Fernmeldewesen hat anlässlich der Diskussion über die parlamentarische Initiative Sommaruga Carlo 10.409 die Frage diskutiert, inwiefern die neuen Bestimmungen zur erhöhten Sicherheit für Kinder in Taxis adäquat sind oder korrigiert werden sollen. Die Kommission hat in dieser Diskussion mit 25 zu 0 Stimmen bei 1 Enthaltung beschlossen, die Beratung der parlamentarischen Initiative Sommaruga Carlo zu sistieren und Ihnen stattdessen eine Motion zu unterbreiten. 
Was ist die Ausgangslage? Seit Januar 2002 sind Kinder, die jünger als sieben Jahre sind, obligatorisch mit sogenannten Kinderrückhaltevorrichtungen zu sichern, d. h. in normalem Deutsch: mit Kindersitzen. Normalerweise sind das Schalensitze, in denen die Kinder relativ gut geschützt sind. Seit April 2010, also seit einem Jahr, ist diese Bestimmung ausgeweitet, sodass jetzt auch Kinder zwischen sieben und zwölf Jahren, die kleiner als 1,50 Meter sind, mit solchen Kindersitzen gesichert werden müssen. Für ältere Kinder können es auch sogenannte Sitzerhöher sein, die dafür sorgen, dass im Falle eines Unfalles die Gurte am richtigen Ort greifen können. 
Was fordert die parlamentarische Initiative Sommaruga Carlo? Herr Sommaruga fordert mit seiner Initiative, dass Taxis  auf dem Stadtgebiet künftig keine solchen Kinderrückhaltevorrichtungen mehr brauchen und dass die genaue Definition dieser Gebiete von den Kantonen festgelegt werden soll.
Die parlamentarische Initiative Sommaruga Carlo hat mit ihren 106 Unterschriften gezeigt, dass dieses Anliegen sehr grosse Unterstützung findet. Auch in der Kommission stiess das Anliegen auf offene Ohren, und zwar aus folgenden Gründen: 
Ausgangspunkt war die Feststellung, dass es in der Schweiz noch nie einen Unfall gegeben hat, bei dem ein ungesichertes Kind in einem Taxi zu Schaden gekommen wäre. Davon abgeleitet wurde als Erstes gesagt, dass mit dieser schärferen Bestimmung die falsche Priorität gesetzt werde; hier werde also eine verschärfte Sicherheitsmassnahme an einem Ort eingeführt, wo es noch gar nie zu Problemen gekommen sei.
Als Zweites wurde gesagt, dass diese Massnahme zu weitgehend sei. Taxifahrten seien oft auch spontane Fahrten und da sei die Ausrüstung nicht immer optimal und von langer Hand geplant. Taxifahrten seien oft auch etwas improvisiert und für Taxifahrten so detaillierte Vorschriften zu erlassen sei ein Stück weit realitätsfremd.
Als Drittes wurde gesagt, die Bestimmung sei inkonsequent. Mit Blick auf die Tatsache, dass es noch gar nie zu einem Unfall gekommen sei, müssten, wenn schon, an ganz anderen Orten verschärfte Vorschriften erlassen werden. Davon möchte zwar niemand Gebrauch machen, aber in der Betrachtung ist diese Gegenüberstellung doch wichtig. Es sei beispielsweise sehr viel gefährlicher, in einem normalen Linienbus unangeschnallt in der Stadt herumzufahren als in einem Taxi, wenn man von den Unfallzahlen her argumentiert. Wenn schon, würde man also dort ansetzen müssen. Das wolle zwar niemand, aber das zeige doch, dass diese Forderung inkonsequent sei.
Es wurde viertens gesagt, dass sich diese Bestimmung letztlich gegen Familien wende - deshalb auch der Titel dieser Initiative. Man sieht immer wieder, dass Taxis mit Verweis auf die fehlenden Kindersitze Familien nicht mitnehmen. Der andere Fall ist der, dass sich Taxifahrer und Familien zu einem widerrechtlichen Pakt zusammenschliessen, indem sich eben beide über die gesetzlichen Grenzen hinwegsetzen. Hand aufs Herz: Wie viele Taxis haben Sie in den letzten zwölf Monaten gesehen, die mit Kindersitzen ausgerüstet sind? Die allermeisten Taxifahrer fahren nach wie vor einfach mit den Kindern im Taxi, indem sie sie mit den Gurten oder gar nicht sichern.
Wieso hat die Kommission vor diesem Hintergrund der Motion den Vorzug gegeben? Wir sind erstens der Meinung, dass das Problem mit einer Verordnungsänderung gelöst werden kann. Das heisst, der Bundesrat kann in diesem Bereich selber aktiv werden, es braucht keine Gesetzesänderung und deshalb nicht zwingend eine parlamentarische Initiative. Es gab zweitens Kritik am Punkt, dass sich diese Erleichterung auf die Stadtgebiete beschränken soll. Es wurde darauf hingewiesen, dass auch Tourismusgebiete davon betroffen sind. Deshalb wurde in dieser Motion festgehalten, dass die genauen Ausnahmegebiete in Zusammenarbeit mit den Kantonen festgelegt werden sollen. Dabei soll insbesondere die Frage geklärt werden, was es bezüglich Autobahnen und Hochleistungsstrassen heisst, wenn diese Bestimmung gelockert wird.
Aus den genannten Gründen bitte ich Sie im Namen der einstimmigen Kommission für Verkehr und Fernmeldewesen, dieser Motion zuzustimmen.
",N,20110411,4818,Mit-F,1.0,2011-04-11T15:15:28,2011-04-11T15:21:32,*,DE
9,117773,18935,488,"Herr Rutschmann, Wirksamkeitsabschätzungen sind seit Jahren Usanz bei der Bundesverwaltung. Das machen wir seit Langem, und deshalb ist Ihre Motion bereits heute erfüllt, konkret zu folgenden Elementen: Sie sprechen die Mineralölsteuer an; der Bundesrat erstattet den eidgenössischen Räten jeweils mit dem Voranschlag und mit der Rechnung - transparent jedes Jahr zweimal - Bericht über die Verwendung der für die Finanzierung des Strassenverkehrs bestimmten Mineralölsteuer-Gelder. Zur KEV: Nach Artikel 20 Absatz 3 des Energiegesetzes, gesetzlich also heute schon verankert, muss der Bundesrat alle fünf Jahre die Wirkung der Massnahmen beurteilen. Er erstattet alle fünf Jahre der Bundesversammlung Bericht über die kostendeckende Einspeisevergütung. Nehmen wir die CO2-Abgabe, die Teilzweckbindung, die von Ihnen eingeführt wurde: Die Frage ihrer Verlängerung ist im Moment im Parlament hängig. Auch dort haben Sie im CO2-Gesetz, in Artikel 10 Absatz 1, vorgesehen, dass der Bundesrat fünf Jahre nach dem Inkrafttreten dem Parlament einen Bericht zur Wirksamkeit der Finanzhilfen unterbreitet.
Also, Herr Nationalrat, alles, was Sie fordern, ist bereits heute erfüllt. Es ist auch so, dass für die Wirksamkeitsabschätzungen - mit Ausnahme natürlich der Mineralölsteuer - in aller Regel verwaltungsexterne Experten beigezogen werden. Das ist zwar teurer, aber wenn Sie das als unabhängiger beurteilen, machen wir das. Insofern weiss ich also nicht, was wir nebst diesen jährlichen und fünfjährlichen Evaluationen und Wirksamkeitsberichten noch mehr tun sollten. Sie rennen hier offene Türen ein; dieses Prinzip ist für die Verwaltung schon lange selbstverständlich.
",N,20110411,4818,BR-F,99.0,2011-04-11T17:01:01,2011-04-11T17:03:06,BR-F,DE
